# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
280348at32523	Complete	HiC_scaffold_2	135069254	135083585	+	296.1	175	https://www.orthodb.org/v10?query=280348at32523	grpE protein homolog 2, mitochondrial
280357at32523	Complete	HiC_scaffold_1	326433381	326454561	-	203.4	167	https://www.orthodb.org/v10?query=280357at32523	Proline rich and Gla domain 4
280382at32523	Complete	HiC_scaffold_1	2926489	2929951	-	231.3	184	https://www.orthodb.org/v10?query=280382at32523	transmembrane and immunoglobulin domain-containing protein 1
280387at32523	Complete	HiC_scaffold_12	12874661	12882531	-	287.5	189	https://www.orthodb.org/v10?query=280387at32523	MICOS complex subunit
280394at32523	Complete	HiC_scaffold_4	213168588	213172814	+	299.2	207	https://www.orthodb.org/v10?query=280394at32523	nuclear receptor-binding factor 2
280714at32523	Complete	HiC_scaffold_1	212467525	212473399	-	224.7	136	https://www.orthodb.org/v10?query=280714at32523	YbeY metallopeptidase (putative)
280763at32523	Complete	HiC_scaffold_5	102464824	102470885	-	250.5	138	https://www.orthodb.org/v10?query=280763at32523	INO80 complex subunit C
280777at32523	Complete	HiC_scaffold_10	13193260	13199033	+	217.3	152	https://www.orthodb.org/v10?query=280777at32523	RILP-like protein 2
280809at32523	Complete	HiC_scaffold_6	55163838	55214170	-	337.0	236	https://www.orthodb.org/v10?query=280809at32523	Gem nuclear organelle associated protein 8
280929at32523	Complete	HiC_scaffold_4	4685212	4699906	+	101.1	87	https://www.orthodb.org/v10?query=280929at32523	leucine-rich single-pass membrane protein 1
280931at32523	Fragmented	HiC_scaffold_10	2093762	2098115	-	105.8	82	https://www.orthodb.org/v10?query=280931at32523	Ribonuclease P/MRP protein subunit POP5
280967at32523	Complete	HiC_scaffold_3	89757593	89781455	+	179.7	133	https://www.orthodb.org/v10?query=280967at32523	protein MAL2
280970at32523	Missing
281170at32523	Complete	HiC_scaffold_2	156723087	156727665	+	153.9	129	https://www.orthodb.org/v10?query=281170at32523	transmembrane protein 220
281186at32523	Complete	HiC_scaffold_3	167747259	167752745	+	197.5	129	https://www.orthodb.org/v10?query=281186at32523	interleukin-10
281238at32523	Complete	HiC_scaffold_1	392211287	392216862	-	334.3	220	https://www.orthodb.org/v10?query=281238at32523	homeobox protein goosecoid
281245at32523	Complete	HiC_scaffold_1	414102524	414107376	+	274.0	170	https://www.orthodb.org/v10?query=281245at32523	Valosin containing protein lysine methyltransferase
281334at32523	Complete	HiC_scaffold_1	65317019	65323948	+	192.3	104	https://www.orthodb.org/v10?query=281334at32523	Cornichon family AMPA receptor auxiliary protein 4
281414at32523	Complete	HiC_scaffold_2	232609039	232611259	+	150.3	168	https://www.orthodb.org/v10?query=281414at32523	transmembrane protein 139
281544at32523	Complete	HiC_scaffold_6	118028325	118047572	-	162.8	128	https://www.orthodb.org/v10?query=281544at32523	arachidonate 5-lipoxygenase-activating protein
281563at32523	Complete	HiC_scaffold_4	139270254	139271815	-	239.3	146	https://www.orthodb.org/v10?query=281563at32523	potassium voltage-gated channel subfamily E member 4
281633at32523	Complete	HiC_scaffold_8	29973065	29975038	+	216.7	159	https://www.orthodb.org/v10?query=281633at32523	Sodium voltage-gated channel beta subunit 4
281645at32523	Complete	HiC_scaffold_4	176825067	176835651	-	253.1	202	https://www.orthodb.org/v10?query=281645at32523	clarin-3
281656at32523	Complete	HiC_scaffold_4	128771442	128821811	+	264.7	155	https://www.orthodb.org/v10?query=281656at32523	protein C3orf33 homolog
281663at32523	Complete	HiC_scaffold_3	164149984	164150781	+	260.6	218	https://www.orthodb.org/v10?query=281663at32523	Chromosome 1 open reading frame 74
281797at32523	Complete	HiC_scaffold_13	9039628	9069957	-	334.2	164	https://www.orthodb.org/v10?query=281797at32523	hepatoma-derived growth factor-related protein 3
281823at32523	Complete	HiC_scaffold_1	161505202	161512791	-	345.9	181	https://www.orthodb.org/v10?query=281823at32523	BAG family molecular chaperone regulator 2
281830at32523	Complete	HiC_scaffold_1	210202726	210207254	+	235.3	145	https://www.orthodb.org/v10?query=281830at32523	ankyrin repeat domain-containing protein 66
282226at32523	Complete	HiC_scaffold_9	26108377	26114036	-	198.1	162	https://www.orthodb.org/v10?query=282226at32523	Distal membrane arm assembly complex 2
282358at32523	Complete	HiC_scaffold_1	10892339	10902053	+	203.7	135	https://www.orthodb.org/v10?query=282358at32523	Mitochondrial ribosomal protein S23
282363at32523	Complete	HiC_scaffold_1	340586289	340603698	-	187.0	161	https://www.orthodb.org/v10?query=282363at32523	COMM domain-containing protein 9
282396at32523	Complete	HiC_scaffold_13	20186760	20207576	+	191.1	128	https://www.orthodb.org/v10?query=282396at32523	calmodulin-like protein 4
282407at32523	Complete	HiC_scaffold_3	191166518	191171111	-	257.4	148	https://www.orthodb.org/v10?query=282407at32523	Chromosome 1 open reading frame 123
282456at32523	Complete	HiC_scaffold_8	29959988	29964546	+	316.1	178	https://www.orthodb.org/v10?query=282456at32523	sodium channel subunit beta-2
282478at32523	Complete	HiC_scaffold_5	102221350	102297970	-	307.2	199	https://www.orthodb.org/v10?query=282478at32523	BAG family molecular chaperone regulator 1
282501at32523	Complete	HiC_scaffold_2	231412373	231417160	+	171.4	226	https://www.orthodb.org/v10?query=282501at32523	cell division cycle-associated protein 3
282515at32523	Complete	HiC_scaffold_4	166939089	167002987	+	203.6	202	https://www.orthodb.org/v10?query=282515at32523	coiled-coil domain-containing protein 172
282571at32523	Complete	HiC_scaffold_1	19224268	19230084	-	305.8	202	https://www.orthodb.org/v10?query=282571at32523	Cytochrome b5 domain containing 2
282663at32523	Complete	HiC_scaffold_3	182723525	182735674	+	308.3	175	https://www.orthodb.org/v10?query=282663at32523	V-type proton ATPase 21 kDa proteolipid subunit
282669at32523	Complete	HiC_scaffold_7	10864177	10875786	+	162.5	118	https://www.orthodb.org/v10?query=282669at32523	immunoglobulin J chain
282804at32523	Complete	HiC_scaffold_5	110672474	110692774	-	163.8	96	https://www.orthodb.org/v10?query=282804at32523	transmembrane inner ear expressed protein
282826at32523	Complete	HiC_scaffold_2	227856606	227876462	-	238.3	127	https://www.orthodb.org/v10?query=282826at32523	coiled-coil domain-containing protein 58
282898at32523	Complete	HiC_scaffold_7	47245131	47246201	+	182.8	337	https://www.orthodb.org/v10?query=282898at32523	Ankyrin repeat domain 39
282905at32523	Complete	HiC_scaffold_5	107050973	107061535	+	193.9	141	https://www.orthodb.org/v10?query=282905at32523	gamma-glutamylcyclotransferase
282917at32523	Complete	HiC_scaffold_10	19179178	19183159	+	332.0	194	https://www.orthodb.org/v10?query=282917at32523	Palmitoyltransferase
282956at32523	Complete	HiC_scaffold_7	74490598	74502732	-	346.8	200	https://www.orthodb.org/v10?query=282956at32523	phosducin-like protein 2
282964at32523	Complete	HiC_scaffold_3	78278306	78294011	+	540.8	504	https://www.orthodb.org/v10?query=282964at32523	protein LYRIC
283086at32523	Complete	HiC_scaffold_1	380140481	380168026	-	237.2	134	https://www.orthodb.org/v10?query=283086at32523	neuroglobin
283138at32523	Complete	HiC_scaffold_3	158280895	158284302	+	246.0	143	https://www.orthodb.org/v10?query=283138at32523	Troponin I1, slow skeletal type
283153at32523	Complete	HiC_scaffold_3	267312513	267315931	+	293.1	152	https://www.orthodb.org/v10?query=283153at32523	protein Simiate
283164at32523	Complete	HiC_scaffold_3	192060143	192070925	+	270.7	173	https://www.orthodb.org/v10?query=283164at32523	Transcription elongation factor A N-terminal and central domain containing 2
283167at32523	Complete	HiC_scaffold_2	170338641	170350343	+	230.8	158	https://www.orthodb.org/v10?query=283167at32523	charged multivesicular body protein 6
283327at32523	Complete	HiC_scaffold_3	70663898	70723699	-	203.6	122	https://www.orthodb.org/v10?query=283327at32523	28S ribosomal protein S28, mitochondrial
283371at32523	Complete	HiC_scaffold_4	95141612	95202035	-	232.5	141	https://www.orthodb.org/v10?query=283371at32523	ubiquitin-conjugating enzyme E2 H
283389at32523	Missing
283406at32523	Complete	HiC_scaffold_1	63707607	63708017	-	214.4	119	https://www.orthodb.org/v10?query=283406at32523	profilin-3
283461at32523	Complete	HiC_scaffold_1	327476250	327510558	-	191.4	123	https://www.orthodb.org/v10?query=283461at32523	dnaJ homolog subfamily C member 24
283521at32523	Complete	HiC_scaffold_1	68648500	68649754	+	284.7	120	https://www.orthodb.org/v10?query=283521at32523	Protein yippee-like
283541at32523	Complete	HiC_scaffold_12	10560126	10564524	+	266.5	134	https://www.orthodb.org/v10?query=283541at32523	transmembrane protein 35
283568at32523	Complete	HiC_scaffold_4	41945099	41948361	-	123.2	132	https://www.orthodb.org/v10?query=283568at32523	interleukin-22
283606at32523	Complete	HiC_scaffold_1	363205074	363213435	+	390.4	183	https://www.orthodb.org/v10?query=283606at32523	ER membrane protein complex subunit 7
283636at32523	Complete	HiC_scaffold_6	109596182	109602515	-	435.3	420	https://www.orthodb.org/v10?query=283636at32523	Coiled-coil domain containing 181
283638at32523	Complete	HiC_scaffold_4	22617399	22627827	-	430.7	629	https://www.orthodb.org/v10?query=283638at32523	G2 and S phase-expressed protein 1
283660at32523	Complete	HiC_scaffold_4	103204569	103262123	-	256.5	119	https://www.orthodb.org/v10?query=283660at32523	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
283671at32523	Complete	HiC_scaffold_1	337107673	337136357	-	137.4	99	https://www.orthodb.org/v10?query=283671at32523	oral cancer-overexpressed protein 1
283734at32523	Complete	HiC_scaffold_3	45678188	45695211	-	245.5	173	https://www.orthodb.org/v10?query=283734at32523	ras-related protein Rab-12
283748at32523	Complete	HiC_scaffold_4	169550306	169566320	-	238.2	134	https://www.orthodb.org/v10?query=283748at32523	regulator of G-protein signaling 10
283757at32523	Complete	HiC_scaffold_4	202614563	202621227	-	201.8	143	https://www.orthodb.org/v10?query=283757at32523	NADH dehydrogenase 
283776at32523	Complete	HiC_scaffold_1	296078025	296095349	-	239.6	126	https://www.orthodb.org/v10?query=283776at32523	MYC associated factor X
283782at32523	Complete	HiC_scaffold_2	133181126	133189550	-	334.2	197	https://www.orthodb.org/v10?query=283782at32523	vesicle transport protein SEC20
283801at32523	Complete	HiC_scaffold_6	98740335	98773993	+	334.2	287	https://www.orthodb.org/v10?query=283801at32523	RCSD domain containing 1
283815at32523	Complete	HiC_scaffold_3	156163234	156164201	-	195.4	102	https://www.orthodb.org/v10?query=283815at32523	guanine nucleotide exchange factor MSS4
283853at32523	Complete	HiC_scaffold_1	372020621	372023560	-	259.7	134	https://www.orthodb.org/v10?query=283853at32523	probable D-tyrosyl-tRNA(Tyr) deacylase 2
283967at32523	Complete	HiC_scaffold_4	163756934	163972522	+	210.0	127	https://www.orthodb.org/v10?query=283967at32523	Vesicle transport through interaction with t-SNAREs 1A
283973at32523	Fragmented	HiC_scaffold_1	263869113	263872256	-	199.3	106	https://www.orthodb.org/v10?query=283973at32523	ly6/PLAUR domain-containing protein 6
284004at32523	Complete	HiC_scaffold_1	175732661	175739726	-	321.9	161	https://www.orthodb.org/v10?query=284004at32523	Integrin subunit beta 1 binding protein 1
284008at32523	Complete	HiC_scaffold_5	155846654	155859204	-	280.1	174	https://www.orthodb.org/v10?query=284008at32523	tetraspanin-13
284081at32523	Complete	HiC_scaffold_16	9337314	9344452	+	163.4	101	https://www.orthodb.org/v10?query=284081at32523	type-1 angiotensin II receptor-associated protein
284167at32523	Complete	HiC_scaffold_11	11252080	11256994	+	270.5	151	https://www.orthodb.org/v10?query=284167at32523	transmembrane protein 208
284317at32523	Complete	HiC_scaffold_6	29932284	29932775	+	193.6	130	https://www.orthodb.org/v10?query=284317at32523	gamma-glutamylaminecyclotransferase
284319at32523	Complete	HiC_scaffold_3	192008828	192015778	-	191.3	120	https://www.orthodb.org/v10?query=284319at32523	Heat shock protein family B (small) member 11
284331at32523	Complete	HiC_scaffold_11	20419415	20427251	+	273.7	134	https://www.orthodb.org/v10?query=284331at32523	ADP-ribosylation factor-like protein 2-binding protein
284667at32523	Complete	HiC_scaffold_1	27296532	27299050	+	153.7	103	https://www.orthodb.org/v10?query=284667at32523	thioredoxin domain-containing protein 17
284695at32523	Complete	HiC_scaffold_13	19720848	19726511	+	225.3	119	https://www.orthodb.org/v10?query=284695at32523	MIP18 family protein FAM96A
284944at32523	Complete	HiC_scaffold_4	64989874	65004704	+	225.7	109	https://www.orthodb.org/v10?query=284944at32523	thioredoxin, mitochondrial
284958at32523	Complete	HiC_scaffold_1	177199068	177212536	+	195.7	168	https://www.orthodb.org/v10?query=284958at32523	PQ-loop repeat-containing protein 3
285079at32523	Complete	HiC_scaffold_7	26173006	26175846	-	181.7	97	https://www.orthodb.org/v10?query=285079at32523	ragulator complex protein LAMTOR3
285163at32523	Complete	HiC_scaffold_2	104444374	104446528	+	233.9	121	https://www.orthodb.org/v10?query=285163at32523	H/ACA ribonucleoprotein complex subunit 2
285253at32523	Complete	HiC_scaffold_5	39538780	39543645	-	284.5	171	https://www.orthodb.org/v10?query=285253at32523	charged multivesicular body protein 2a
285282at32523	Complete	HiC_scaffold_2	294579630	294648381	-	280.8	197	https://www.orthodb.org/v10?query=285282at32523	Proline rich 16
285455at32523	Complete	HiC_scaffold_7	70269121	70270044	-	123.3	279	https://www.orthodb.org/v10?query=285455at32523	uncharacterized protein C4orf19 homolog
285465at32523	Complete	HiC_scaffold_1	120439082	120448085	-	184.1	122	https://www.orthodb.org/v10?query=285465at32523	histidine triad nucleotide-binding protein 3
285542at32523	Complete	HiC_scaffold_2	163226193	163231348	-	236.5	154	https://www.orthodb.org/v10?query=285542at32523	peptidyl-tRNA hydrolase ICT1, mitochondrial
285644at32523	Complete	HiC_scaffold_4	199488759	199497674	+	271.8	156	https://www.orthodb.org/v10?query=285644at32523	dnaJ homolog subfamily C member 12
285659at32523	Complete	HiC_scaffold_5	61157922	61162052	-	194.5	163	https://www.orthodb.org/v10?query=285659at32523	coiled-coil domain-containing protein 43
285661at32523	Complete	HiC_scaffold_1	361457341	361471645	+	207.6	136	https://www.orthodb.org/v10?query=285661at32523	Coiled-coil domain containing 32
285773at32523	Complete	HiC_scaffold_4	149854003	149875771	+	517.8	260	https://www.orthodb.org/v10?query=285773at32523	Transformer 2 beta homolog
285832at32523	Complete	HiC_scaffold_1	440290842	440315939	+	175.4	115	https://www.orthodb.org/v10?query=285832at32523	myeloid-derived growth factor
285845at32523	Complete	HiC_scaffold_4	27618157	27628309	-	234.2	139	https://www.orthodb.org/v10?query=285845at32523	parathyroid hormone-related protein
286112at32523	Complete	HiC_scaffold_15	12436228	12437447	-	157.0	93	https://www.orthodb.org/v10?query=286112at32523	astrocytic phosphoprotein PEA-15
286233at32523	Complete	HiC_scaffold_4	111741646	111750040	-	206.3	164	https://www.orthodb.org/v10?query=286233at32523	NADH dehydrogenase 
286258at32523	Complete	HiC_scaffold_4	198818956	198838609	-	72.1	113	https://www.orthodb.org/v10?query=286258at32523	serglycin
286324at32523	Complete	HiC_scaffold_6	72000110	72003123	-	211.4	95	https://www.orthodb.org/v10?query=286324at32523	norrin
286422at32523	Complete	HiC_scaffold_2	135117482	135122804	-	214.5	119	https://www.orthodb.org/v10?query=286422at32523	interleukin-17B
286462at32523	Complete	HiC_scaffold_11	6236110	6238338	-	222.0	106	https://www.orthodb.org/v10?query=286462at32523	nuclear envelope phosphatase-regulatory subunit 1
286524at32523	Complete	HiC_scaffold_4	36188872	36197338	-	300.0	187	https://www.orthodb.org/v10?query=286524at32523	sarcospan
286526at32523	Complete	HiC_scaffold_4	1899804	1904121	-	166.8	86	https://www.orthodb.org/v10?query=286526at32523	Meiosis/spermiogenesis associated 1
286638at32523	Complete	HiC_scaffold_3	156225864	156242877	+	188.5	147	https://www.orthodb.org/v10?query=286638at32523	Shisa family member 4
286647at32523	Complete	HiC_scaffold_3	258642693	258651046	+	219.7	126	https://www.orthodb.org/v10?query=286647at32523	Heparin binding EGF like growth factor
286719at32523	Complete	HiC_scaffold_10	3836326	3851056	+	205.7	113	https://www.orthodb.org/v10?query=286719at32523	filamin-interacting protein FAM101A
286748at32523	Complete	HiC_scaffold_6	2921957	2947560	-	172.3	104	https://www.orthodb.org/v10?query=286748at32523	dnaJ homolog subfamily C member 15
286785at32523	Complete	HiC_scaffold_4	145621184	145626291	-	282.6	198	https://www.orthodb.org/v10?query=286785at32523	transcription termination factor 4, mitochondrial
286821at32523	Missing
286959at32523	Complete	HiC_scaffold_2	297467189	297477952	-	197.5	121	https://www.orthodb.org/v10?query=286959at32523	ARL14 effector protein-like
287006at32523	Complete	HiC_scaffold_10	13836415	13846041	+	246.8	157	https://www.orthodb.org/v10?query=287006at32523	BCL tumor suppressor 7A
287057at32523	Complete	HiC_scaffold_6	140330642	140338608	-	162.0	91	https://www.orthodb.org/v10?query=287057at32523	mth938 domain-containing protein
287262at32523	Complete	HiC_scaffold_11	23719686	23726074	+	277.0	164	https://www.orthodb.org/v10?query=287262at32523	U6 snRNA phosphodiesterase
287339at32523	Complete	HiC_scaffold_1	371831998	371847822	+	161.9	92	https://www.orthodb.org/v10?query=287339at32523	adaptor related protein complex 4 sigma 1 subunit 
287359at32523	Fragmented	HiC_scaffold_16	5271058	5280993	+	123.1	77	https://www.orthodb.org/v10?query=287359at32523	centromere protein S
287415at32523	Complete	HiC_scaffold_3	184673053	184673706	+	207.5	167	https://www.orthodb.org/v10?query=287415at32523	tctex1 domain-containing protein 4
287486at32523	Complete	HiC_scaffold_10	12839253	12847104	-	139.1	103	https://www.orthodb.org/v10?query=287486at32523	selenoprotein M
287557at32523	Complete	HiC_scaffold_5	152268257	152276568	-	217.4	119	https://www.orthodb.org/v10?query=287557at32523	mitochondrial assembly of ribosomal large subunit protein 1
287570at32523	Complete	HiC_scaffold_8	29952652	29954218	+	280.5	182	https://www.orthodb.org/v10?query=287570at32523	myelin protein zero-like protein 3
287649at32523	Complete	HiC_scaffold_5	64693199	64720872	-	209.7	97	https://www.orthodb.org/v10?query=287649at32523	LIM domain-containing protein 2
287713at32523	Complete	HiC_scaffold_1	48570913	48584400	-	194.2	121	https://www.orthodb.org/v10?query=287713at32523	MAL-like protein
287818at32523	Complete	HiC_scaffold_11	19443750	19455229	-	260.1	215	https://www.orthodb.org/v10?query=287818at32523	tumor necrosis factor receptor type 1-associated DEATH domain protein
287852at32523	Complete	HiC_scaffold_5	161918839	161923634	+	167.3	108	https://www.orthodb.org/v10?query=287852at32523	replication protein A 14 kDa subunit
287864at32523	Complete	HiC_scaffold_3	248241559	248243730	+	210.1	102	https://www.orthodb.org/v10?query=287864at32523	Mitochondrial ribosomal protein S14
287872at32523	Complete	HiC_scaffold_16	6133151	6138123	-	231.4	116	https://www.orthodb.org/v10?query=287872at32523	SUZ RNA binding domain containing 1
287965at32523	Complete	HiC_scaffold_2	252375351	252376091	-	263.4	169	https://www.orthodb.org/v10?query=287965at32523	transmembrane protein 215
288030at32523	Complete	HiC_scaffold_1	74953119	75101328	-	309.6	168	https://www.orthodb.org/v10?query=288030at32523	Zinc finger AN1-type containing 3
288185at32523	Missing
288247at32523	Complete	HiC_scaffold_11	32216	33643	+	204.9	93	https://www.orthodb.org/v10?query=288247at32523	gamma-aminobutyric acid receptor-associated protein-like 2
288353at32523	Complete	HiC_scaffold_1	315869356	315875013	-	203.9	154	https://www.orthodb.org/v10?query=288353at32523	small acidic protein
288365at32523	Complete	HiC_scaffold_16	1731922	1734521	-	195.2	105	https://www.orthodb.org/v10?query=288365at32523	Mitochondrial ribosomal protein S16
288374at32523	Complete	HiC_scaffold_3	180950093	180950761	+	295.1	187	https://www.orthodb.org/v10?query=288374at32523	transmembrane protein 125
288386at32523	Complete	HiC_scaffold_2	256959836	256988520	+	250.7	187	https://www.orthodb.org/v10?query=288386at32523	Caspase activity and apoptosis inhibitor 1
288598at32523	Fragmented	HiC_scaffold_2	181613986	181647788	-	219.0	125	https://www.orthodb.org/v10?query=288598at32523	SAP domain-containing ribonucleoprotein
288615at32523	Complete	HiC_scaffold_5	65385493	65396033	-	160.5	154	https://www.orthodb.org/v10?query=288615at32523	amphiregulin
288636at32523	Complete	HiC_scaffold_4	26331556	26338366	-	168.8	96	https://www.orthodb.org/v10?query=288636at32523	cysteine-rich DPF motif domain-containing protein 1
288646at32523	Complete	HiC_scaffold_14	2014296	2015321	-	161.2	104	https://www.orthodb.org/v10?query=288646at32523	proteasome assembly chaperone 3
288701at32523	Complete	HiC_scaffold_10	22582523	22586459	+	233.7	154	https://www.orthodb.org/v10?query=288701at32523	probable peptidyl-tRNA hydrolase
288741at32523	Complete	HiC_scaffold_1	393373597	393377809	+	207.3	119	https://www.orthodb.org/v10?query=288741at32523	GSK3-beta interaction protein
288794at32523	Complete	HiC_scaffold_5	38565652	38566339	-	250.5	184	https://www.orthodb.org/v10?query=288794at32523	leucine-rich repeat-containing protein 46
288836at32523	Complete	HiC_scaffold_1	200709872	200716388	+	265.0	143	https://www.orthodb.org/v10?query=288836at32523	CB1 cannabinoid receptor-interacting protein 1
288885at32523	Complete	HiC_scaffold_2	43901731	43904305	-	140.3	85	https://www.orthodb.org/v10?query=288885at32523	DNA-directed RNA polymerase subunit
288923at32523	Complete	HiC_scaffold_15	1533317	1543596	+	124.1	98	https://www.orthodb.org/v10?query=288923at32523	ragulator complex protein LAMTOR2
288987at32523	Complete	HiC_scaffold_9	844867	855931	+	219.3	182	https://www.orthodb.org/v10?query=288987at32523	28S ribosomal protein S15, mitochondrial
289054at32523	Complete	HiC_scaffold_14	6093558	6106802	-	169.8	105	https://www.orthodb.org/v10?query=289054at32523	LYR motif-containing protein 1
289167at32523	Complete	HiC_scaffold_5	65432778	65440912	-	126.2	118	https://www.orthodb.org/v10?query=289167at32523	proepiregulin
289170at32523	Complete	HiC_scaffold_5	96226364	96229872	+	181.7	93	https://www.orthodb.org/v10?query=289170at32523	glutaredoxin-related protein 5, mitochondrial
289179at32523	Complete	HiC_scaffold_4	74934772	74958639	+	216.4	135	https://www.orthodb.org/v10?query=289179at32523	protein FAM180A
289300at32523	Complete	HiC_scaffold_4	151769302	151773105	-	252.4	117	https://www.orthodb.org/v10?query=289300at32523	DNA-directed RNA polymerase II subunit RPB4
289400at32523	Complete	HiC_scaffold_4	146266493	146270622	+	244.7	191	https://www.orthodb.org/v10?query=289400at32523	phosphatidylinositol-glycan biosynthesis class X protein
289585at32523	Complete	HiC_scaffold_10	2482538	2492344	+	288.4	138	https://www.orthodb.org/v10?query=289585at32523	Zinc finger, RING-type
289591at32523	Complete	HiC_scaffold_11	24137841	24142581	+	231.5	121	https://www.orthodb.org/v10?query=289591at32523	mitotic spindle-associated MMXD complex subunit MIP18
289619at32523	Complete	HiC_scaffold_15	12122892	12125276	+	238.0	155	https://www.orthodb.org/v10?query=289619at32523	Sodium channel modifier 1
289632at32523	Complete	HiC_scaffold_1	168466866	168544483	+	197.0	205	https://www.orthodb.org/v10?query=289632at32523	glutamate-rich protein 1
289713at32523	Complete	HiC_scaffold_2	99389459	99397515	+	163.1	109	https://www.orthodb.org/v10?query=289713at32523	Chromosome 3 open reading frame 18
289719at32523	Complete	HiC_scaffold_5	64968450	64970542	+	218.6	116	https://www.orthodb.org/v10?query=289719at32523	Mitochondrial ribosomal protein L35
289741at32523	Complete	HiC_scaffold_1	362268561	362304368	+	221.4	136	https://www.orthodb.org/v10?query=289741at32523	bcl-2-modifying factor
289897at32523	Complete	HiC_scaffold_1	24761240	24781404	-	228.1	124	https://www.orthodb.org/v10?query=289897at32523	DNA-directed RNA polymerase III subunit RPC9
289931at32523	Missing
289961at32523	Complete	HiC_scaffold_1	100227329	100233654	-	228.3	134	https://www.orthodb.org/v10?query=289961at32523	Mitochondrial ribosomal protein L18
290018at32523	Complete	HiC_scaffold_8	29986202	29989265	-	176.5	350	https://www.orthodb.org/v10?query=290018at32523	interleukin-10 receptor subunit alpha
290064at32523	Complete	HiC_scaffold_7	49232300	49237447	+	83.0	51	https://www.orthodb.org/v10?query=290064at32523	fatty acid-binding protein, intestinal
290126at32523	Complete	HiC_scaffold_9	3746730	3747825	-	324.7	150	https://www.orthodb.org/v10?query=290126at32523	chromatin modification-related protein MEAF6
290134at32523	Complete	HiC_scaffold_16	5059798	5062809	-	152.5	70	https://www.orthodb.org/v10?query=290134at32523	Catenin beta interacting protein 1
290185at32523	Complete	HiC_scaffold_2	322388643	322396180	-	232.2	186	https://www.orthodb.org/v10?query=290185at32523	centromere protein H
290216at32523	Complete	HiC_scaffold_1	189227040	189231527	-	214.2	101	https://www.orthodb.org/v10?query=290216at32523	splicing factor 3B subunit 6
290236at32523	Complete	HiC_scaffold_14	4181587	4187692	+	116.7	67	https://www.orthodb.org/v10?query=290236at32523	protein NATD1
290487at32523	Complete	HiC_scaffold_14	186031	186841	-	177.3	107	https://www.orthodb.org/v10?query=290487at32523	U11/U12 small nuclear ribonucleoprotein 25 kDa protein
290488at32523	Complete	HiC_scaffold_2	146668632	146674458	-	152.1	109	https://www.orthodb.org/v10?query=290488at32523	gastrotropin
290548at32523	Complete	HiC_scaffold_1	361749818	361758766	-	137.3	159	https://www.orthodb.org/v10?query=290548at32523	small kinetochore-associated protein
290670at32523	Complete	HiC_scaffold_10	22650813	22676536	-	142.4	77	https://www.orthodb.org/v10?query=290670at32523	ubiquitin-related modifier 1
290800at32523	Complete	HiC_scaffold_6	118416022	118448326	+	230.7	106	https://www.orthodb.org/v10?query=290800at32523	ubiquitin-like protein 3
290814at32523	Complete	HiC_scaffold_2	171581428	171588692	+	152.4	136	https://www.orthodb.org/v10?query=290814at32523	coiled-coil domain-containing protein 137
290884at32523	Complete	HiC_scaffold_3	64849985	64853069	-	218.6	112	https://www.orthodb.org/v10?query=290884at32523	transcription factor 24
291010at32523	Complete	HiC_scaffold_14	1510778	1512561	+	256.4	154	https://www.orthodb.org/v10?query=291010at32523	mitochondrial cardiolipin hydrolase
291099at32523	Complete	HiC_scaffold_1	26440111	26448942	+	274.7	159	https://www.orthodb.org/v10?query=291099at32523	B-cell CLL/lymphoma 7 protein family member B
291175at32523	Complete	HiC_scaffold_10	3266812	3268109	+	202.6	106	https://www.orthodb.org/v10?query=291175at32523	small nuclear ribonucleoprotein Sm D3
291212at32523	Complete	HiC_scaffold_1	311543376	311554344	+	198.6	128	https://www.orthodb.org/v10?query=291212at32523	39S ribosomal protein L23, mitochondrial
291252at32523	Complete	HiC_scaffold_1	298812991	298818592	+	186.4	152	https://www.orthodb.org/v10?query=291252at32523	ciliary neurotrophic factor
291255at32523	Complete	HiC_scaffold_14	328848	330278	-	241.2	162	https://www.orthodb.org/v10?query=291255at32523	Cell death inducing p53 target 1
291381at32523	Complete	HiC_scaffold_4	102238748	102263073	+	382.0	247	https://www.orthodb.org/v10?query=291381at32523	Forty-two-three domain containing 1
291434at32523	Complete	HiC_scaffold_2	153768072	153796346	+	148.7	110	https://www.orthodb.org/v10?query=291434at32523	peripheral myelin protein 22
291451at32523	Complete	HiC_scaffold_6	131893532	131913620	+	207.5	134	https://www.orthodb.org/v10?query=291451at32523	V-set and transmembrane domain-containing protein 5
291475at32523	Complete	HiC_scaffold_4	63116641	63124122	-	232.1	154	https://www.orthodb.org/v10?query=291475at32523	nucleolar protein 12
291641at32523	Complete	HiC_scaffold_4	81950757	81959867	+	246.6	139	https://www.orthodb.org/v10?query=291641at32523	microsomal glutathione S-transferase 1
291672at32523	Complete	HiC_scaffold_3	221941216	221953189	-	246.9	139	https://www.orthodb.org/v10?query=291672at32523	protein Dr1
291715at32523	Missing
292000at32523	Complete	HiC_scaffold_2	164513137	164520295	-	208.4	118	https://www.orthodb.org/v10?query=292000at32523	Mitochondrial ribosomal protein L27
