file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,proportion_0,background_0,foreground_0,proportion_1,background_1,foreground_1,proportion_2,background_2,foreground_2,proportion_3,background_3,foreground_3
OG0013825,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.20587,-39309.557941,29,3.34986,PositiveSelection,0.66573,0.20574,0.20574,0.3211,1.0,1.0,0.00888,0.20574,11.99006,0.00429,1.0,11.99006
OG0013825,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.20408,-39318.190882,28,3.33849,PositiveSelection,0.58408,0.20003,0.20003,0.28941,1.0,1.0,0.08459,0.20003,1.0,0.04191,1.0,1.0
OG0006106,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.81847,-4502.21732,29,1.76535,PositiveSelection,0.73841,0.02985,0.02985,0.21412,1.0,1.0,0.0368,0.02985,41.64982,0.01067,1.0,41.64982
OG0006106,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.72892,-4521.696823,28,1.72071,PositiveSelection,0.4742,0.03035,0.03035,0.13339,1.0,1.0,0.30626,0.03035,1.0,0.08615,1.0,1.0
OG0012063,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.51038,-2871.588523,29,1.98041,PositiveSelection,0.84811,0.00603,0.00603,0.15189,1.0,1.0,0.0,0.00603,11.3201,0.0,1.0,11.3201
OG0012063,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.51037,-2871.588523,28,1.9804,PositiveSelection,0.84811,0.00603,0.00603,0.15189,1.0,1.0,0.0,0.00603,1.0,0.0,1.0,1.0
OG0007312,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.71778,-5808.196161,29,2.49128,PositiveSelection,0.6737,0.00244,0.00244,0.3189,1.0,1.0,0.00502,0.00244,46.70072,0.00238,1.0,46.70072
OG0007312,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.71251,-5812.923828,28,2.50062,PositiveSelection,0.67159,0.0,0.0,0.32841,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0012672,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.56899,-3490.750191,29,3.97957,PositiveSelection,0.785,0.01121,0.01121,0.2044,1.0,1.0,0.00841,0.01121,66.5325,0.00219,1.0,66.5325
OG0012672,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.53665,-3506.838524,28,3.66641,PositiveSelection,0.69309,0.0,0.0,0.18339,1.0,1.0,0.09767,0.0,1.0,0.02584,1.0,1.0
OG0013196,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.61859,-5315.918288,29,2.57233,PositiveSelection,0.8501,0.00614,0.00614,0.12742,1.0,1.0,0.01956,0.00614,36.76737,0.00293,1.0,36.76737
OG0013196,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.58615,-5342.641686,28,2.4283,PositiveSelection,0.75518,0.00508,0.00508,0.11433,1.0,1.0,0.11334,0.00508,1.0,0.01716,1.0,1.0
OG0013440,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.25295,-1883.990459,29,2.06477,PositiveSelection,0.56955,0.0,0.0,0.43045,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0013440,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.25295,-1883.990459,28,2.06477,PositiveSelection,0.56955,0.0,0.0,0.43045,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011374,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.50324,-7133.443608,29,4.66718,PositiveSelection,0.85981,0.05689,0.05689,0.13353,1.0,1.0,0.00576,0.05689,114.81068,0.00089,1.0,114.81068
OG0011374,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.48616,-7199.341835,28,4.34877,PositiveSelection,0.81061,0.04742,0.04742,0.13143,1.0,1.0,0.04988,0.04742,1.0,0.00809,1.0,1.0
OG0011695,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,4.23218,-2513.369126,29,2.42557,PositiveSelection,0.86547,0.02723,0.02723,0.02729,1.0,1.0,0.10397,0.02723,999.0,0.00328,1.0,999.0
OG0011695,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.68733,-2546.115314,28,2.15257,PositiveSelection,0.66456,0.01168,0.01168,0.03766,1.0,1.0,0.28182,0.01168,1.0,0.01597,1.0,1.0
OG0012253,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.48728,-4864.763948,29,3.37133,PositiveSelection,0.81825,0.0116,0.0116,0.15268,1.0,1.0,0.02449,0.0116,1.44193,0.00457,1.0,1.44193
OG0012253,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.48727,-4864.766924,28,3.37114,PositiveSelection,0.80755,0.01149,0.01149,0.15089,1.0,1.0,0.03502,0.01149,1.0,0.00654,1.0,1.0
OG0008896,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.90319,-3489.871523,29,2.54713,PositiveSelection,0.83741,0.05249,0.05249,0.13065,1.0,1.0,0.02763,0.05249,39.21879,0.00431,1.0,39.21879
OG0008896,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.87469,-3510.302349,28,2.42196,PositiveSelection,0.73582,0.03867,0.03867,0.13911,1.0,1.0,0.10519,0.03867,1.0,0.01989,1.0,1.0
OG0013547,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.81401,-7425.564319,29,2.84296,PositiveSelection,0.79315,0.06621,0.06621,0.20435,1.0,1.0,0.00199,0.06621,51.75338,0.00051,1.0,51.75338
OG0013547,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.81037,-7428.480713,28,2.81895,PositiveSelection,0.79318,0.06545,0.06545,0.20682,1.0,1.0,0.0,0.06545,1.0,0.0,1.0,1.0
OG0013946,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.29081,-3140.083281,29,1.99687,PositiveSelection,0.79979,0.06746,0.06746,0.17571,1.0,1.0,0.02009,0.06746,12.98727,0.00441,1.0,12.98727
OG0013946,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,2.26938,-3148.122062,28,1.98842,PositiveSelection,0.74618,0.05684,0.05684,0.20122,1.0,1.0,0.04143,0.05684,1.0,0.01117,1.0,1.0
OG0008505,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.53798,-5872.720907,29,2.89342,PositiveSelection,0.80748,0.00902,0.00902,0.171,1.0,1.0,0.01776,0.00902,44.43596,0.00376,1.0,44.43596
OG0008505,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.50423,-5900.623961,28,2.6994,PositiveSelection,0.69731,0.00151,0.00151,0.16009,1.0,1.0,0.11597,0.00151,1.0,0.02663,1.0,1.0
OG0008624,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.37275,-6316.245795,29,2.63977,PositiveSelection,0.92168,0.00469,0.00469,0.07832,1.0,1.0,0.0,0.00469,1.0,0.0,1.0,1.0
OG0008624,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.37272,-6316.24577,28,2.63965,PositiveSelection,0.92168,0.00469,0.00469,0.07832,1.0,1.0,0.0,0.00469,1.0,0.0,1.0,1.0
OG0012993,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,3.50518,-5989.087251,29,3.66353,PositiveSelection,0.89923,0.03084,0.03084,0.05372,1.0,1.0,0.0444,0.03084,520.01721,0.00265,1.0,520.01721
OG0012993,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.90756,-6220.372344,28,2.57838,PositiveSelection,0.86547,0.01696,0.01696,0.06306,1.0,1.0,0.06661,0.01696,1.0,0.00485,1.0,1.0
OG0009197,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.26338,-2750.371278,29,4.30579,PositiveSelection,0.9267,0.01578,0.01578,0.01203,1.0,1.0,0.06048,0.01578,1.0,0.00079,1.0,1.0
OG0009197,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.26338,-2750.371278,28,4.30578,PositiveSelection,0.9267,0.01578,0.01578,0.01203,1.0,1.0,0.06048,0.01578,1.0,0.00079,1.0,1.0
OG0011787,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.14512,-8927.148392,29,2.88339,PositiveSelection,0.88153,0.10987,0.10987,0.10671,1.0,1.0,0.01049,0.10987,18.27243,0.00127,1.0,18.27243
OG0011787,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.13639,-8943.698196,28,2.82482,PositiveSelection,0.79107,0.10457,0.10457,0.09517,1.0,1.0,0.10154,0.10457,1.0,0.01222,1.0,1.0
OG0007610,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.85336,-1565.619801,29,2.71185,PositiveSelection,0.60761,0.01419,0.01419,0.33566,1.0,1.0,0.03654,0.01419,17.02714,0.02019,1.0,17.02714
OG0007610,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.8504,-1566.644357,28,2.7002,PositiveSelection,0.42715,0.0078,0.0078,0.24476,1.0,1.0,0.20857,0.0078,1.0,0.11951,1.0,1.0
OG0005691,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6449,-1511.356792,29,4.31831,PositiveSelection,0.61411,0.0,0.0,0.38589,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0005691,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.6449,-1511.356792,28,4.31832,PositiveSelection,0.61411,0.0,0.0,0.38589,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011977,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.74525,-2990.987437,29,3.59482,PositiveSelection,0.71087,0.08264,0.08264,0.16954,1.0,1.0,0.09656,0.08264,23.50191,0.02303,1.0,23.50191
OG0011977,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.42707,-3016.554224,28,3.08482,PositiveSelection,0.56581,0.07469,0.07469,0.14127,1.0,1.0,0.2344,0.07469,1.0,0.05852,1.0,1.0
OG0008470,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.35863,-2808.69654,29,2.33042,PositiveSelection,0.56839,0.05127,0.05127,0.42828,1.0,1.0,0.0019,0.05127,303.02643,0.00143,1.0,303.02643
OG0008470,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.28542,-2817.569469,28,2.31506,PositiveSelection,0.5634,0.05072,0.05072,0.43199,1.0,1.0,0.00261,0.05072,1.0,0.002,1.0,1.0
OG0007262,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.89641,-3660.772133,29,2.94117,PositiveSelection,0.92442,0.02842,0.02842,0.03321,1.0,1.0,0.0409,0.02842,246.96243,0.00147,1.0,246.96243
OG0007262,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.4066,-3725.094427,28,1.93502,PositiveSelection,0.81116,0.01955,0.01955,0.0332,1.0,1.0,0.14952,0.01955,1.0,0.00612,1.0,1.0
OG0006955,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.97634,-4590.329912,29,2.08164,PositiveSelection,0.83033,0.05019,0.05019,0.16965,1.0,1.0,1e-05,0.05019,1.0,0.0,1.0,1.0
OG0006955,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.97636,-4590.329931,28,2.08167,PositiveSelection,0.83034,0.05019,0.05019,0.16966,1.0,1.0,0.0,0.05019,1.0,0.0,1.0,1.0
OG0006960,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.23134,-5266.317872,29,2.88878,PositiveSelection,0.74537,0.06272,0.06272,0.25463,1.0,1.0,0.0,0.06272,1.0,0.0,1.0,1.0
OG0006960,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.23134,-5266.317871,28,2.88875,PositiveSelection,0.74537,0.06272,0.06272,0.25463,1.0,1.0,0.0,0.06272,1.0,0.0,1.0,1.0
OG0009582,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6719,-1722.718368,29,4.70546,PositiveSelection,0.97268,0.0,0.0,0.0,1.0,1.0,0.02732,0.0,999.0,0.0,1.0,999.0
OG0009582,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.15282,-1752.210747,28,1.73911,PositiveSelection,0.7689,0.0,0.0,0.0,1.0,1.0,0.2311,0.0,1.0,0.0,1.0,1.0
OG0013072,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.67723,-709.331204,29,2.99849,PositiveSelection,0.97268,0.0,0.0,0.02732,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0013072,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.67723,-709.331204,28,2.99848,PositiveSelection,0.97268,0.0,0.0,0.02732,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0010161,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.86616,-2850.839509,29,2.67383,PositiveSelection,0.69829,0.04573,0.04573,0.30171,1.0,1.0,0.0,0.04573,1.0,0.0,1.0,1.0
OG0010161,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.86616,-2850.839509,28,2.67382,PositiveSelection,0.69829,0.04573,0.04573,0.30171,1.0,1.0,0.0,0.04573,1.0,0.0,1.0,1.0
OG0009556,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.65411,-5871.917595,29,3.50113,PositiveSelection,0.82765,0.05672,0.05672,0.17235,1.0,1.0,0.0,0.05672,1.0,0.0,1.0,1.0
OG0009556,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.6541,-5871.91759,28,3.5012,PositiveSelection,0.82764,0.05672,0.05672,0.17236,1.0,1.0,0.0,0.05672,1.0,0.0,1.0,1.0
OG0008872,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.47838,-2361.052183,29,2.70437,PositiveSelection,0.86825,0.03249,0.03249,0.05361,1.0,1.0,0.07359,0.03249,19.75191,0.00454,1.0,19.75191
OG0008872,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.15672,-2382.650518,28,2.34044,PositiveSelection,0.79526,0.02698,0.02698,0.05573,1.0,1.0,0.13925,0.02698,1.0,0.00976,1.0,1.0
OG0013884,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.34917,-2526.390596,29,2.78266,PositiveSelection,0.78597,0.101,0.101,0.13387,1.0,1.0,0.0685,0.101,28.91045,0.01167,1.0,28.91045
OG0013884,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.92049,-2588.203354,28,2.19528,PositiveSelection,0.7438,0.08471,0.08471,0.11766,1.0,1.0,0.11962,0.08471,1.0,0.01892,1.0,1.0
OG0008850,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.53983,-29781.849702,29,4.05253,PositiveSelection,0.82123,0.08706,0.08706,0.17218,1.0,1.0,0.00544,0.08706,6.07809,0.00114,1.0,6.07809
OG0008850,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.53974,-29782.241864,28,4.05132,PositiveSelection,0.79488,0.08598,0.08598,0.16815,1.0,1.0,0.03051,0.08598,1.0,0.00645,1.0,1.0
OG0013954,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,9.18921,-6741.085722,29,1.369,PositiveSelection,0.73082,0.00894,0.00894,0.17637,1.0,1.0,0.07476,0.00894,67.05518,0.01804,1.0,67.05518
OG0013954,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,3.23051,-6847.184528,28,1.1876,PositiveSelection,0.72517,0.00537,0.00537,0.16738,1.0,1.0,0.0873,0.00537,1.0,0.02015,1.0,1.0
OG0008918,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.57892,-1739.374649,29,4.85695,PositiveSelection,0.71313,0.04622,0.04622,0.28687,1.0,1.0,0.0,0.04622,1.0,0.0,1.0,1.0
OG0008918,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.57891,-1739.374649,28,4.85696,PositiveSelection,0.71313,0.04622,0.04622,0.28687,1.0,1.0,0.0,0.04622,1.0,0.0,1.0,1.0
OG0006098,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.59654,-3234.425029,29,4.77717,PositiveSelection,0.77865,0.03958,0.03958,0.11667,1.0,1.0,0.09104,0.03958,1.0,0.01364,1.0,1.0
OG0006098,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.59654,-3234.425029,28,4.77714,PositiveSelection,0.77865,0.03958,0.03958,0.11667,1.0,1.0,0.09104,0.03958,1.0,0.01364,1.0,1.0
OG0009045,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.18235,-2046.318752,29,4.60038,PositiveSelection,0.91818,0.02739,0.02739,0.01812,1.0,1.0,0.06247,0.02739,1.0,0.00123,1.0,1.0
OG0009045,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.18235,-2046.318752,28,4.60041,PositiveSelection,0.91818,0.02739,0.02739,0.01812,1.0,1.0,0.06247,0.02739,1.0,0.00123,1.0,1.0
OG0010315,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.51907,-2474.317212,29,4.44972,PositiveSelection,0.7882,7e-05,7e-05,0.20678,1.0,1.0,0.00398,7e-05,3.35995,0.00104,1.0,3.35995
OG0010315,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.51909,-2474.330187,28,4.44719,PositiveSelection,0.79179,0.00085,0.00085,0.20821,1.0,1.0,0.0,0.00085,1.0,0.0,1.0,1.0
OG0013343,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.56033,-5225.781918,29,3.04103,PositiveSelection,0.79753,0.02182,0.02182,0.17196,1.0,1.0,0.02509,0.02182,1.0,0.00541,1.0,1.0
OG0013343,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.56033,-5225.781918,28,3.04104,PositiveSelection,0.79753,0.02182,0.02182,0.17196,1.0,1.0,0.0251,0.02182,1.0,0.00541,1.0,1.0
OG0013743,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.58354,-8809.321641,29,2.33139,PositiveSelection,0.42511,0.01836,0.01836,0.57489,1.0,1.0,0.0,0.01836,1.0,0.0,1.0,1.0
OG0013743,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.58354,-8809.321644,28,2.3314,PositiveSelection,0.42511,0.01836,0.01836,0.57489,1.0,1.0,0.0,0.01836,1.0,0.0,1.0,1.0
OG0008683,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.33288,-2136.081328,29,3.8678,PositiveSelection,0.95839,0.01041,0.01041,0.04161,1.0,1.0,0.0,0.01041,1.0,0.0,1.0,1.0
OG0008683,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.33288,-2136.081328,28,3.86776,PositiveSelection,0.95838,0.01041,0.01041,0.04162,1.0,1.0,0.0,0.01041,1.0,0.0,1.0,1.0
OG0012978,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.30631,-3130.993743,29,2.18618,PositiveSelection,0.45692,0.0,0.0,0.41409,1.0,1.0,0.06766,0.0,8.30742,0.06132,1.0,8.30742
OG0012978,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,2.17219,-3142.068174,28,2.08942,PositiveSelection,0.43523,0.0,0.0,0.41123,1.0,1.0,0.07894,0.0,1.0,0.07459,1.0,1.0
OG0007007,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.91232,-2219.91674,29,3.34465,PositiveSelection,0.72625,0.06301,0.06301,0.23375,1.0,1.0,0.03026,0.06301,28.99499,0.00974,1.0,28.99499
OG0007007,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.9077,-2225.16565,28,3.30429,PositiveSelection,0.49047,0.06114,0.06114,0.16005,1.0,1.0,0.26349,0.06114,1.0,0.08598,1.0,1.0
OG0013910,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.88169,-6711.805996,29,3.4861,PositiveSelection,0.95907,0.02849,0.02849,0.04093,1.0,1.0,0.0,0.02849,1.0,0.0,1.0,1.0
OG0013910,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.88169,-6711.805996,28,3.48621,PositiveSelection,0.95907,0.02849,0.02849,0.04093,1.0,1.0,0.0,0.02849,1.0,0.0,1.0,1.0
OG0006855,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.83399,-3938.628762,29,4.21017,PositiveSelection,0.36454,0.03826,0.03826,0.43719,1.0,1.0,0.09015,0.03826,1.0,0.10812,1.0,1.0
OG0006855,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.834,-3938.628761,28,4.21015,PositiveSelection,0.36454,0.03826,0.03826,0.43719,1.0,1.0,0.09015,0.03826,1.0,0.10812,1.0,1.0
OG0006526,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.70315,-4935.797568,29,2.70254,PositiveSelection,0.8411,0.10995,0.10995,0.15056,1.0,1.0,0.00708,0.10995,10.62749,0.00127,1.0,10.62749
OG0006526,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.70339,-4938.701839,28,2.69065,PositiveSelection,0.80382,0.10898,0.10898,0.1444,1.0,1.0,0.04389,0.10898,1.0,0.00788,1.0,1.0
OG0011548,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.31599,-2259.944945,29,2.83523,PositiveSelection,0.99119,0.0,0.0,0.00881,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011548,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.31599,-2259.944945,28,2.83523,PositiveSelection,0.99119,0.0,0.0,0.00881,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0012551,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.10619,-11319.878936,29,4.39466,PositiveSelection,0.63677,0.06966,0.06966,0.36184,1.0,1.0,0.00089,0.06966,47.58739,0.0005,1.0,47.58739
OG0012551,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.105,-11320.332782,28,4.39029,PositiveSelection,0.60691,0.06789,0.06789,0.3448,1.0,1.0,0.0308,0.06789,1.0,0.0175,1.0,1.0
OG0008554,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.15359,-10515.142406,29,2.5291,PositiveSelection,0.52907,0.02864,0.02864,0.40142,1.0,1.0,0.03952,0.02864,1.0,0.02999,1.0,1.0
OG0008554,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.15361,-10515.142406,28,2.52906,PositiveSelection,0.52905,0.02864,0.02864,0.40141,1.0,1.0,0.03954,0.02864,1.0,0.03,1.0,1.0
OG0009721,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.64796,-2668.610849,29,4.29831,PositiveSelection,0.70212,0.1102,0.1102,0.12184,1.0,1.0,0.15001,0.1102,1.0,0.02603,1.0,1.0
OG0009721,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.64796,-2668.610849,28,4.2983,PositiveSelection,0.70213,0.1102,0.1102,0.12184,1.0,1.0,0.15001,0.1102,1.0,0.02603,1.0,1.0
OG0010253,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.66543,-3005.589024,29,2.61332,PositiveSelection,0.66297,0.018,0.018,0.29862,1.0,1.0,0.02648,0.018,17.24418,0.01193,1.0,17.24418
OG0010253,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.65026,-3010.602134,28,2.53815,PositiveSelection,0.66295,0.02026,0.02026,0.29028,1.0,1.0,0.03253,0.02026,1.0,0.01424,1.0,1.0
OG0009424,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.29252,-2147.949074,29,2.14269,PositiveSelection,0.67487,0.0,0.0,0.23352,1.0,1.0,0.06806,0.0,50.82578,0.02355,1.0,50.82578
OG0009424,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.88518,-2176.250857,28,1.67502,PositiveSelection,0.54417,0.0,0.0,0.18848,1.0,1.0,0.19857,0.0,1.0,0.06878,1.0,1.0
OG0007466,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.64466,-3685.146254,29,4.02626,PositiveSelection,0.97385,0.03051,0.03051,0.02615,1.0,1.0,0.0,0.03051,1.0,0.0,1.0,1.0
OG0007466,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.64466,-3685.146254,28,4.02628,PositiveSelection,0.97385,0.03051,0.03051,0.02615,1.0,1.0,0.0,0.03051,1.0,0.0,1.0,1.0
OG0013632,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.75818,-1770.347904,29,1.72899,PositiveSelection,0.61834,0.0,0.0,0.20111,1.0,1.0,0.13623,0.0,1.0,0.04431,1.0,1.0
OG0013632,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.75819,-1770.347904,28,1.729,PositiveSelection,0.61834,0.0,0.0,0.20111,1.0,1.0,0.13623,0.0,1.0,0.04431,1.0,1.0
OG0010996,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.92547,-2081.518983,29,2.98928,PositiveSelection,0.76577,0.07295,0.07295,0.23423,1.0,1.0,0.0,0.07295,1.0,0.0,1.0,1.0
