Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0009257,LRWD1,bsA,0.51495,-5087.011514,29,4.51344,0.8631,0.05975,0.05975,0.13688,1,1,2e-5,0.05975,1,0,1,1
OG0007652,DNAAF2,bsA,1.68039,-9264.496162,29,2.91034,0.52042,0.1691,0.1691,0.3552,1,1,0.07393,0.1691,38.40313,0.05046,1,38.40313
OG0011711,ANKZF1,bsA,0.91245,-5715.275251,29,3.54286,0.67162,0.08456,0.08456,0.28494,1,1,0.0305,0.08456,71.51028,0.01294,1,71.51028
OG0008952,PGRMC2,bsA,0.43002,-1465.493363,29,3.2877,0.85316,0.05246,0.05246,0.14684,1,1,0,0.05246,1,0,1,1
OG0005524,,bsA,1.04162,-3799.553477,29,4.27826,0.56594,0.16121,0.16121,0.40985,1,1,0.01404,0.16121,59.62869,0.01017,1,59.62869
OG0013645,E4F1,bsA,0.74653,-5931.92321,29,2.79258,0.89555,0.06299,0.06299,0.09617,1,1,0.00747,0.06299,12.67111,8e-4,1,12.67111
OG0012620,HNRNPH1,bsA,2.23341,-2138.556398,29,3.37779,0.96778,0.06659,0.06659,0,1,1,0.03222,0.06659,999,0,1,999
OG0007604,PCNP,bsA,0.31713,-986.453182,29,3.82046,0.87264,0.05932,0.05932,0.12736,1,1,0,0.05932,1,0,1,1
OG0013665,WDR90,bsA,0.92268,-15355.226048,29,2.95323,0.86123,0.06683,0.06683,0.12627,1,1,0.0109,0.06683,14.81705,0.0016,1,14.81705
OG0008891,CALHM1,bsA,0.63162,-2393.989533,29,4.28363,0.12671,0.04375,0.04375,0.04242,1,1,0.62247,0.04375,1,0.2084,1,1
OG0012854,ESR2,bsA,0.48982,-3632.454702,29,2.80448,0.89286,0.08424,0.08424,0.10714,1,1,0,0.08424,1,0,1,1
OG0005641,MYO10,bsA,0.52839,-13510.392341,29,3.58596,0.88517,0.03096,0.03096,0.11126,1,1,0.00317,0.03096,15.64193,4e-4,1,15.64193
OG0008114,SPTLC2,bsA,0.76622,-3878.364267,29,2.90922,0.81439,0.02754,0.02754,0.17831,1,1,0.00599,0.02754,284.92411,0.00131,1,284.92411
OG0013095,NQO2,bsA,0.72201,-1756.969438,29,4.15648,0.68734,0.08144,0.08144,0.31266,1,1,0,0.08144,1,0,1,1
OG0006624,SATB1,bsA,0.58925,-4815.771581,29,1.68463,0.66891,0,0,0.15257,1,1,0.14537,0,1,0.03316,1,1
OG0012671,SEPTIN11 SEPT11,bsA,1.0965,-3411.271369,29,1.64773,0.91096,0.00244,0.00244,0.08733,1,1,0.00156,0.00244,1,1.5e-4,1,1
OG0012238,HECW1,bsA,0.76566,-11129.457368,29,3.07488,0.76053,0.01924,0.01924,0.20682,1,1,0.02567,0.01924,53.51861,0.00698,1,53.51861
OG0006304,GALNT6,bsA,0.46962,-3862.809577,29,4.01664,0.84908,0.01813,0.01813,0.07561,1,1,0.06916,0.01813,1.6825,0.00616,1,1.6825
OG0006829,PPP1R1B,bsA,2.61015,-1905.350061,29,2.62245,0.84901,0.10726,0.10726,0.09493,1,1,0.05042,0.10726,999,0.00564,1,999
OG0013553,TXLNB,bsA,2.46357,-5123.064221,29,2.57401,0.59298,0.0665,0.0665,0.2612,1,1,0.10123,0.0665,55.18463,0.04459,1,55.18463
OG0005307,ZDHHC7,bsA,0.86854,-2291.418475,29,2.19873,0.97459,0.03493,0.03493,0.02125,1,1,0.00407,0.03493,18.65318,9e-5,1,18.65318
OG0009712,ENTPD7,bsA,0.62747,-3534.166873,29,4.11017,0.83153,0.115,0.115,0.15865,1,1,0.00825,0.115,50.89457,0.00157,1,50.89457
OG0012359,UBE2W,bsA,1.00068,-1212.279046,29,0.85157,0.80997,0,0,0.19003,1,1,0,0,1,0,1,1
OG0007929,DNAJC10,bsA,0.5611,-5475.946051,29,3.48863,0.81235,0.06324,0.06324,0.15585,1,1,0.02668,0.06324,1,0.00512,1,1
OG0005196,EFNB1,bsA,2.49144,-3828.854555,29,1.69235,0.49139,0.02926,0.02926,0.47861,1,1,0.0152,0.02926,315.48636,0.01481,1,315.48636
OG0010669,,bsA,2.2026,-2896.545446,29,2.18419,0.30456,0,0,0.63113,1,1,0.02093,0,145.10547,0.04338,1,145.10547
OG0012061,NAV1,bsA,0.67539,-12913.514819,29,2.69048,0.82115,0.00603,0.00603,0.16094,1,1,0.01497,0.00603,113.9243,0.00294,1,113.9243
OG0012579,SHISAL2A,bsA,1.7176,-1233.569212,29,1.48969,0,0.02364,0.02364,0,1,1,0.79203,0.02364,583.67826,0.20797,1,583.67826
OG0010829,ESRP2,bsA,1.09498,-6190.749515,29,1.93191,0.83776,0.01443,0.01443,0.13782,1,1,0.02097,0.01443,43.81744,0.00345,1,43.81744
OG0013995,FHIP2B FAM160B2,bsA,1.4637,-7338.188007,29,3.33609,0.61642,0.08642,0.08642,0.30412,1,1,0.05321,0.08642,1,0.02625,1,1
OG0011885,BCL9,bsA,0.35088,-8369.172063,29,4.29887,0.85074,0.03009,0.03009,0.13836,1,1,0.00938,0.03009,2.05025,0.00153,1,2.05025
OG0007996,PRDM1,bsA,0.48421,-5063.245971,29,3.92715,0.90846,0.11145,0.11145,0.09154,1,1,0,0.11145,1,0,1,1
OG0007881,CENPL,bsA,1.13585,-3217.632205,29,3.62277,0.52289,0.07468,0.07468,0.43942,1,1,0.02048,0.07468,53.15887,0.01721,1,53.15887
OG0011957,SOGA1,bsA,0.44819,-11090.366579,29,3.76403,0.78447,0.02668,0.02668,0.16614,1,1,0.04076,0.02668,1,0.00863,1,1
OG0008527,NFATC4,bsA,0.93192,-6455.748841,29,5.21369,0.92648,0.06703,0.06703,0.06711,1,1,0.00598,0.06703,200.12424,4.3e-4,1,200.12424
OG0010776,CENPI,bsA,0.95427,-6256.257718,29,2.7574,0.57439,0.09628,0.09628,0.42561,1,1,0,0.09628,1,0,1,1
OG0009684,SCAMP2,bsA,1.47354,-3463.58469,29,3.03812,0.7809,0.07098,0.07098,0.19215,1,1,0.02163,0.07098,8.73107,0.00532,1,8.73107
OG0012212,LDLR,bsA,0.89348,-6960.024967,29,3.76547,0.66558,0.02154,0.02154,0.28058,1,1,0.03788,0.02154,11.58583,0.01597,1,11.58583
OG0010882,ARL2BP,bsA,0.66657,-1387.55753,29,3.00647,0.96419,0.0577,0.0577,0,1,1,0.03581,0.0577,8.44063,0,1,8.44063
OG0009396,CCER2,bsA,2.31611,-4890.296717,29,2.182,0.51993,0.13555,0.13555,0.37624,1,1,0.06024,0.13555,18.50722,0.04359,1,18.50722
OG0005472,OXTR,bsA,0.63167,-2689.537301,29,3.30566,0.86458,0.04579,0.04579,0.1102,1,1,0.02236,0.04579,7.30057,0.00285,1,7.30057
OG0010865,PDCD2L,bsA,4.28641,-4214.981705,29,3.33724,0.50705,0.13699,0.13699,0.32159,1,1,0.10486,0.13699,93.95028,0.0665,1,93.95028
OG0007552,ERO1B,bsA,0.32413,-2699.303181,29,3.59839,0.86347,0.01433,0.01433,0.13653,1,1,0,0.01433,1,0,1,1
OG0008285,EMC2,bsA,0.95441,-1923.704762,29,1.79103,0.90686,0.02437,0.02437,0.02886,1,1,0.0623,0.02437,84.36251,0.00198,1,84.36251
OG0009422,,bsA,1.85968,-2104.575435,29,1.96015,0.81782,0.0175,0.0175,0.17726,1,1,0.00405,0.0175,98.52854,8.8e-4,1,98.52854
OG0012647,,bsA,0.75676,-3741.364376,29,2.72442,0.65329,0,0,0.34671,1,1,0,0,1,0,1,1
OG0006707,ADAM12,bsA,0.71227,-6841.404325,29,2.6418,0.75355,0.05093,0.05093,0.24645,1,1,0,0.05093,1,0,1,1
OG0013597,RAB28,bsA,2.54012,-3212.570115,29,1.13353,0,0.04148,0.04148,0,1,1,0.61706,0.04148,75.4839,0.38294,1,75.4839
OG0013373,SCRN2,bsA,0.74113,-3311.168866,29,4.3063,0.64477,0.04396,0.04396,0.23535,1,1,0.08782,0.04396,1.9311,0.03206,1,1.9311
OG0005413,,bsA,1.79981,-2151.600198,29,3.35073,0.56797,0.06449,0.06449,0.13027,1,1,0.24546,0.06449,1,0.0563,1,1
OG0009514,BRK1,bsA,4.04622,-555.67443,29,2.61713,0.81315,0,0,0.14301,1,1,0.03728,0,999,0.00656,1,999
OG0009744,MTREX,bsA,0.51872,-6594.312728,29,2.21452,0.9107,0.00126,0.00126,0.0893,1,1,0,0.00126,1,0,1,1
OG0006814,MED24,bsA,0.42303,-6020.642808,29,4.92287,0.97997,0.0449,0.0449,0.02003,1,1,0,0.0449,1,0,1,1
OG0011294,TAF8,bsA,3.00478,-2446.696029,29,3.31501,0.76197,0,0,0.14556,1,1,0.07764,0,618.5908,0.01483,1,618.5908
OG0007528,HOXA6,bsA,0.32533,-1349.281575,29,6.52532,0.95197,0.10555,0.10555,0.04803,1,1,0,0.10555,1,0,1,1
OG0011815,ATXN7L1,bsA,2.14888,-7745.846158,29,3.14947,0.8771,0.10737,0.10737,0.08772,1,1,0.03198,0.10737,137.09248,0.0032,1,137.09248
OG0012641,SMIM3,bsA,1.4896,-730.640257,29,1.99959,0.56609,0.02397,0.02397,0.30649,1,1,0.08267,0.02397,1,0.04476,1,1
OG0011205,CDR2L,bsA,0.44161,-2833.418781,29,2.69959,0.97909,0.03055,0.03055,0.02091,1,1,0,0.03055,1,0,1,1
OG0006057,TSPAN13,bsA,0.5042,-1324.596965,29,2.25856,0.89262,0.06717,0.06717,0.10738,1,1,0,0.06717,1,0,1,1
OG0012100,BRD2,bsA,1.37653,-6811.390392,29,3.78209,0.93463,0.02294,0.02294,0.05243,1,1,0.01226,0.02294,5.42783,6.9e-4,1,5.42783
OG0006875,LRATD2 FAM84B,bsA,1.10908,-2479.521293,29,2.74097,0.91604,0.06067,0.06067,0.02692,1,1,0.0554,0.06067,1,0.00163,1,1
OG0009696,NEIL1,bsA,2.929,-4767.863192,29,2.91328,0.60623,0.09933,0.09933,0.22244,1,1,0.12534,0.09933,24.49557,0.04599,1,24.49557
OG0013850,TCF12,bsA,1.12307,-6554.948276,29,3.43113,0.64379,0.126,0.126,0.31088,1,1,0.03057,0.126,1.95275,0.01476,1,1.95275
OG0009659,CENPF,bsA,0.95106,-20949.680447,29,3.42736,0.33547,0.06005,0.06005,0.64963,1,1,0.00508,0.06005,61.35451,0.00983,1,61.35451
OG0013490,VPS37C,bsA,0.75604,-2752.251239,29,4.87282,0.5525,0.03058,0.03058,0.33869,1,1,0.06746,0.03058,2.95995,0.04135,1,2.95995
OG0013627,HS3ST2,bsA,1.73161,-2885.790605,29,2.89672,0.80303,0.02177,0.02177,0.17889,1,1,0.01479,0.02177,5.53777,0.00329,1,5.53777
OG0011526,TMEM25,bsA,1.31269,-3629.436029,29,3.54992,0.53981,0.06621,0.06621,0.40348,1,1,0.03245,0.06621,1,0.02426,1,1
OG0009394,PPM1H,bsA,0.85258,-3682.877622,29,2.82572,0.86389,0.04706,0.04706,0.12773,1,1,0.0073,0.04706,356.14963,0.00108,1,356.14963
OG0009765,YWHAE,bsA,2.17178,-1646.643726,29,1.72578,0.84758,0,0,0.09247,1,1,0.05405,0,201.13652,0.0059,1,201.13652
OG0012398,KNTC1,bsA,1.50996,-22927.087389,29,2.99612,0.80016,0.15593,0.15593,0.18963,1,1,0.00825,0.15593,8.84545,0.00196,1,8.84545
OG0008919,EAF2,bsA,0.45517,-1692.441392,29,2.5119,0.83201,0.02377,0.02377,0.16654,1,1,0.00121,0.02377,1.62303,2.4e-4,1,1.62303
OG0006879,MPPED2,bsA,0.28453,-1549.066788,29,3.79284,1,0.00535,0.00535,0,1,1,0,0.00535,1,0,1,1
OG0005360,SBF1,bsA,0.86415,-13556.500084,29,4.58605,0.93676,0.02867,0.02867,0.04897,1,1,0.01356,0.02867,16.43709,7.1e-4,1,16.43709
OG0005896,ABCB11,bsA,1.32904,-10614.548798,29,2.81837,0.8347,0.03676,0.03676,0.1454,1,1,0.01695,0.03676,351.45149,0.00295,1,351.45149
OG0006588,CAPN11,bsA,0.53721,-4581.8958490000005,29,3.3659,0.81158,6e-5,6e-5,0.18292,1,1,0.00449,6e-5,18.99418,0.00101,1,18.99418
OG0011813,PUS7,bsA,1.4898,-6261.357081,29,1.98084,0.80369,0.04778,0.04778,0.19631,1,1,0,0.04778,1,0,1,1
OG0012278,ZFX,bsA,0.25573,-4197.777202,29,5.98191,0.9842,0.0699,0.0699,0.0158,1,1,0,0.0699,1,0,1,1
OG0008590,DAB2,bsA,0.55585,-5183.545873,29,5.2095,0.81073,0.12166,0.12166,0.18208,1,1,0.00587,0.12166,45.2887,0.00132,1,45.2887
OG0010875,TMEM170A,bsA,0.95336,-1182.207972,29,2.6151,0.77942,0.08363,0.08363,0.22058,1,1,0,0.08363,1,0,1,1
OG0005377,ACE2,bsA,1.0181,-6943.252149,29,2.30593,0.58853,0.0259,0.0259,0.35944,1,1,0.0323,0.0259,55.7243,0.01973,1,55.7243
OG0011103,API5,bsA,0.47545,-3452.705454,29,2.63994,0.90912,0,0,0.08784,1,1,0.00278,0,43.83707,2.7e-4,1,43.83707
OG0006602,IP6K2,bsA,0.66302,-2240.932036,29,3.10985,0.87405,0.01153,0.01153,0.10671,1,1,0.01715,0.01153,183.16631,0.00209,1,183.16631
OG0012719,TMEM11,bsA,1.59601,-1994.385412,29,2.32042,0.79007,0.00359,0.00359,0.20993,1,1,0,0.00359,1,0,1,1
OG0006020,,bsA,1.31671,-3351.80812,29,1.8398,0.65084,0,0,0.33314,1,1,0.01059,0,35.1029,0.00542,1,35.1029
OG0009792,,bsA,1.16163,-3335.864604,29,2.44131,0.8614,0.0242,0.0242,0.1386,1,1,0,0.0242,1,0,1,1
OG0012660,NPAS2,bsA,1.81968,-6696.025633,29,3.44792,0.66992,0.09974,0.09974,0.22206,1,1,0.08113,0.09974,107.20614,0.02689,1,107.20614
OG0007894,VIT,bsA,0.57969,-4750.888986,29,4.20085,0.81857,0.08438,0.08438,0.16934,1,1,0.01001,0.08438,22.89517,0.00207,1,22.89517
OG0013213,EFCAB12,bsA,1.31035,-6347.048139,29,2.51038,0.43043,0.0699,0.0699,0.55524,1,1,0.00626,0.0699,27.44794,0.00807,1,27.44794
OG0012947,PLRG1,bsA,0.42777,-3172.777324,29,3.21711,0.93206,0.02625,0.02625,0.06794,1,1,0,0.02625,1,0,1,1
OG0007268,NGDN,bsA,1.50059,-3154.048014,29,2.81276,0.71486,0.04672,0.04672,0.27664,1,1,0.00613,0.04672,17.61643,0.00237,1,17.61643
OG0013942,GOT1L1,bsA,0.88047,-3562.395042,29,3.52888,0.74083,0.14957,0.14957,0.25917,1,1,0,0.14957,1,0,1,1
OG0005454,,bsA,1.00251,-8235.110114,29,3.45805,0.85413,0.03991,0.03991,0.13526,1,1,0.00916,0.03991,21.1571,0.00145,1,21.1571
OG0013306,GMNN,bsA,0.85599,-1649.366689,29,2.46847,0.71776,0.10423,0.10423,0.24168,1,1,0.03034,0.10423,28.24943,0.01022,1,28.24943
OG0012885,DMRT3,bsA,1.40966,-4235.045363,29,1.72445,0.70354,0.01055,0.01055,0.27968,1,1,0.01201,0.01055,1,0.00477,1,1
OG0007493,CCDC185,bsA,0.72592,-4918.680947,29,2.10102,0.8203,0.07336,0.07336,0.14067,1,1,0.03331,0.07336,19.07625,0.00571,1,19.07625
OG0006545,IGSF9B,bsA,0.90911,-11090.166457,29,2.72851,0.8556,0,0,0.11797,1,1,0.02323,0,62.44165,0.0032,1,62.44165
OG0005599,ARHGAP8,bsA,0.89448,-3383.940146,29,3.12945,0.77038,0.05946,0.05946,0.21709,1,1,0.00977,0.05946,60.84026,0.00275,1,60.84026
OG0006265,DNAJC18,bsA,0.58472,-2406.820834,29,3.2494,0.85504,0.0707,0.0707,0.11642,1,1,0.02512,0.0707,39.17917,0.00342,1,39.17917
OG0007178,HNRNPU,bsA,0.96989,-5592.764563,29,2.1905,0.77728,0,0,0.11062,1,1,0.09814,0,57.63688,0.01397,1,57.63688
OG0009901,TENT5B,bsA,0.53528,-2638.923618,29,2.12493,0.84346,0,0,0.14231,1,1,0.01217,0,1,0.00205,1,1
OG0014037,CDCP1,bsA,0.74116,-6014.534523,29,3.32892,0.64312,0.06006,0.06006,0.28804,1,1,0.04754,0.06006,1,0.02129,1,1
OG0005331,DIRAS3,bsA,0.63067,-1361.062606,29,4.39003,0.91272,0.05567,0.05567,0.07754,1,1,0.00898,0.05567,1,7.6e-4,1,1
OG0005305,FOXC2,bsA,1.082,-3958.036521,29,2.35567,0.89474,0.03478,0.03478,0.02552,1,1,0.07753,0.03478,5.93219,0.00221,1,5.93219
OG0009143,MRPS17,bsA,0.68393,-1080.605489,29,2.07339,0.62329,0,0,0.30682,1,1,0.04684,0,3.10698,0.02306,1,3.10698
OG0009003,LRRC52,bsA,1.10515,-2683.164206,29,2.54027,0.37169,0.0381,0.0381,0.51002,1,1,0.04987,0.0381,18.70929,0.06842,1,18.70929
OG0012919,SRPK3,bsA,0.72567,-4564.063455,29,2.17922,0.86803,0.00929,0.00929,0.1294,1,1,0.00223,0.00929,24.32794,3.3e-4,1,24.32794
OG0009557,NSUN3,bsA,1.14779,-3301.083346,29,2.24192,0.69439,0.03725,0.03725,0.29712,1,1,0.00594,0.03725,43.91533,0.00254,1,43.91533
OG0008692,CCDC186,bsA,0.58025,-6164.37387,29,3.4503,0.76424,0.03249,0.03249,0.21757,1,1,0.01416,0.03249,9.10902,0.00403,1,9.10902
OG0007056,RNLS,bsA,2.23133,-3197.637899,29,2.18582,0.25815,0.02006,0.02006,0.35895,1,1,0.16018,0.02006,1.19179,0.22272,1,1.19179
OG0009891,ARID1A,bsA,0.3553,-13441.520725,29,3.52061,0.92203,0.0464,0.0464,0.07797,1,1,0,0.0464,1,0,1,1
OG0008215,ATF1,bsA,0.73547,-2215.111429,29,3.39311,0.6616,0.01976,0.01976,0.17101,1,1,0.13301,0.01976,1,0.03438,1,1
OG0009227,MRPL23,bsA,0.68736,-1098.810848,29,3.16226,0.37735,0,0,0.25404,1,1,0.22031,0,1,0.14831,1,1
OG0011650,IBA57,bsA,1.3382,-3328.465571,29,3.52075,0.70482,0.05732,0.05732,0.28584,1,1,0.00664,0.05732,1.92269,0.00269,1,1.92269
OG0006446,CTDSP2,bsA,0.66565,-1709.717265,29,1.76484,0.87796,0,0,0.10541,1,1,0.01484,0,244.72569,0.00178,1,244.72569
OG0009930,ITGB4,bsA,0.80116,-14697.389729,29,2.99491,0.69923,0.02701,0.02701,0.30077,1,1,0,0.02701,1,0,1,1
OG0011547,GUCA1B,bsA,0.80761,-1572.288941,29,2.642,0.73799,0.0862,0.0862,0.26201,1,1,0,0.0862,1,0,1,1
OG0013478,PITPNM1,bsA,0.53356,-8443.155235,29,4.12422,0.90034,0.03749,0.03749,0.09965,1,1,0,0.03749,1,0,1,1
OG0007685,BICRA,bsA,0.66932,-13072.279336,29,3.57583,0.91479,0.05524,0.05524,0.08521,1,1,0,0.05524,1,0,1,1
OG0005256,IER5,bsA,1.00592,-2335.614837,29,2.76305,0.89133,0.17942,0.17942,0.09636,1,1,0.01111,0.17942,8.87019,0.0012,1,8.87019
OG0010765,PRR16,bsA,0.37605,-1920.18704,29,3.26603,0.77755,0.05177,0.05177,0.1895,1,1,0.02649,0.05177,1.55674,0.00646,1,1.55674
OG0006138,METTL21C,bsA,1.22339,-2498.963996,29,3.02102,0.69273,0.10177,0.10177,0.27176,1,1,0.0255,0.10177,171.77261,0.01,1,171.77261
OG0009838,TP53INP1,bsA,0.65606,-1768.361847,29,3.79251,0.83721,0.07964,0.07964,0.15354,1,1,0.00782,0.07964,14.08666,0.00143,1,14.08666
OG0012203,ADD3,bsA,0.70555,-4508.865077,29,2.28366,0.69656,0,0,0.17211,1,1,0.10531,0,1,0.02602,1,1
OG0009922,TAF12,bsA,0.47602,-1312.378192,29,2.29444,0.92933,0.01188,0.01188,0.04422,1,1,0.02525,0.01188,6.64133,0.0012,1,6.64133
OG0010019,SOCS6,bsA,0.34691,-3141.976437,29,3.70356,0.96611,0.0608,0.0608,0.02403,1,1,0.00962,0.0608,1,2.4e-4,1,1
OG0011124,,bsA,6.20423,-1700.84707,29,2.11303,0.52046,0.06528,0.06528,0.24946,1,1,0.15554,0.06528,192.43635,0.07455,1,192.43635
OG0005667,ARHGAP28,bsA,0.49189,-4370.704417,29,3.39038,0.88577,0.08823,0.08823,0.09732,1,1,0.01524,0.08823,17.23369,0.00167,1,17.23369
OG0010309,CFAP91 MAATS1,bsA,0.94199,-5919.462511,29,2.50607,0.66117,0.02645,0.02645,0.31127,1,1,0.01874,0.02645,58.08211,0.00882,1,58.08211
OG0007169,MKNK2,bsA,0.40238,-2768.964174,29,3.47493,0.97854,0.04126,0.04126,0.02146,1,1,0,0.04126,1,0,1,1
OG0006066,RPRD1B,bsA,7.56253,-3647.561206,29,1.74775,0.6992,0.02774,0.02774,0.15753,1,1,0.11692,0.02774,41.51038,0.02634,1,41.51038
OG0005623,SCARB1,bsA,2.97352,-7026.555332,29,1.86323,0.61934,0.10347,0.10347,0.29242,1,1,0.05994,0.10347,20.02763,0.0283,1,20.02763
OG0013203,FAM167A,bsA,0.63457,-1500.427048,29,5.80288,0.8761,0.11277,0.11277,0.1239,1,1,0,0.11277,1,0,1,1
OG0007033,,bsA,1.60462,-2554.502083,29,2.37508,0.83145,0.06834,0.06834,0.16855,1,1,0,0.06834,1,0,1,1
OG0008510,DUSP16,bsA,1.0668,-5561.400562,29,3.08654,0.91354,0.05184,0.05184,0.08646,1,1,0,0.05184,1,0,1,1
OG0005490,AKAP14,bsA,1.3915,-1740.641304,29,3.80113,0.57645,0.0137,0.0137,0.37959,1,1,0.02651,0.0137,35.6875,0.01745,1,35.6875
OG0008621,SLC44A5,bsA,0.4197,-4332.672027,29,2.77411,0.77369,0.00343,0.00343,0.11884,1,1,0.09316,0.00343,1,0.01431,1,1
OG0006820,IKZF3,bsA,0.85146,-4100.1603,29,3.81695,0.61922,0.02846,0.02846,0.38078,1,1,0,0.02846,1,0,1,1
OG0010035,FBXO48,bsA,0.71967,-1209.105698,29,2.39277,0.69157,0.00319,0.00319,0.27311,1,1,0.02532,0.00319,1,0.01,1,1
OG0011231,WDR45,bsA,0.47914,-2240.077298,29,2.77535,0.92739,0,0,0.04768,1,1,0.02372,0,1,0.00122,1,1
OG0013958,POC1A,bsA,0.55182,-2957.620413,29,3.754,0.90829,0.07988,0.07988,0.09171,1,1,0,0.07988,1,0,1,1
OG0005825,NINJ2,bsA,0.78872,-1070.001506,29,2.44847,0.56905,0.05828,0.05828,0.2394,1,1,0.13482,0.05828,1,0.05672,1,1
OG0006141,,bsA,1.33769,-6898.798329,29,2.16739,0.58954,0.04031,0.04031,0.36351,1,1,0.02904,0.04031,3.20063,0.01791,1,3.20063
OG0005761,NDUFB3,bsA,0.64853,-661.348266,29,4.28171,0.73733,0,0,0.26267,1,1,0,0,1,0,1,1
OG0013834,XK,bsA,0.82949,-3408.435957,29,2.3776,0.64346,0,0,0.30913,1,1,0.03202,0,1,0.01539,1,1
OG0010248,DGKK,bsA,0.84608,-8164.644843,29,4.47379,0.92601,0.03045,0.03045,0.07399,1,1,0,0.03045,1,0,1,1
OG0005603,SBK3,bsA,0.65974,-3062.129986,29,5.67734,0.76859,0.07639,0.07639,0.20882,1,1,0.01776,0.07639,1,0.00483,1,1
OG0008900,,bsA,0.73801,-3817.466531,29,2.91589,0.73633,0.1089,0.1089,0.24563,1,1,0.01352,0.1089,130.03876,0.00451,1,130.03876
OG0005192,,bsA,1.56449,-3562.466955,29,3.47079,0.91248,0.07515,0.07515,0.06464,1,1,0.02136,0.07515,6.35855,0.00151,1,6.35855
OG0007632,,bsA,3.99434,-4837.36086,29,2.73161,0.70244,0.07415,0.07415,0.24616,1,1,0.03806,0.07415,442.09885,0.01334,1,442.09885
OG0008763,CUNH2ORF81 C9H2ORF81,bsA,2.14709,-5234.013909,29,3.29608,0.63085,0.10967,0.10967,0.3656,1,1,0.00225,0.10967,11.23164,0.0013,1,11.23164
OG0013979,NT5DC4,bsA,1.44395,-4474.892544,29,2.8179,0.86322,0.06288,0.06288,0.12863,1,1,0.0071,0.06288,15.74991,0.00106,1,15.74991
OG0008386,GAREM1,bsA,0.66786,-6380.977926,29,2.86811,0.75953,0.04084,0.04084,0.21638,1,1,0.01876,0.04084,6.11168,0.00534,1,6.11168
OG0013054,YPEL5,bsA,30.74582,-1326.268256,29,5.03136,0.74357,0.02513,0.02513,0,1,1,0.25643,0.02513,999,0,1,999
OG0006876,KCNA4,bsA,0.40938,-4102.456287,29,3.1064600000000002,0.71393,0,0,0.13083,1,1,0.13119,0,1,0.02404,1,1
OG0012983,RNF223,bsA,1.33055,-2925.489834,29,2.74333,0.91811,0.07604,0.07604,0.06063,1,1,0.01995,0.07604,12.77458,0.00132,1,12.77458
OG0009259,ORAI2,bsA,3.96989,-1977.380234,29,3.84276,0.83401,0,0,0.10937,1,1,0.05006,0,877.38488,0.00656,1,877.38488
OG0006904,PCSK1N,bsA,0.49458,-1986.631234,29,3.91578,0.84048,0.10759,0.10759,0.15952,1,1,0,0.10759,1,0,1,1
OG0013594,HEY2,bsA,0.53437,-2148.903681,29,5.42432,0.95293,0.02845,0.02845,0.04116,1,1,0.00567,0.02845,15.78662,2.4e-4,1,15.78662
OG0008547,PMS1,bsA,0.66285,-6675.990266,29,3.78483,0.72222,0.11439,0.11439,0.26824,1,1,0.00696,0.11439,26.34976,0.00259,1,26.34976
OG0005536,BIN3,bsA,1.09943,-1955.048358,29,1.16478,0.92231,0.01664,0.01664,0.05383,1,1,0.02255,0.01664,46.59144,0.00132,1,46.59144
OG0009116,SLC13A5,bsA,0.83379,-4576.998471,29,3.27645,0.66973,0,0,0.31506,1,1,0.01034,0,14.09969,0.00487,1,14.09969
OG0011319,IFT20,bsA,0.41081,-763.857445,29,1.90136,1,0.01335,0.01335,0,1,1,0,0.01335,1,0,1,1
OG0012226,RNF5,bsA,0.70506,-1309.156088,29,4.83266,0.80479,0,0,0.16842,1,1,0.02215,0,47.62079,0.00464,1,47.62079
OG0009190,WRNIP1,bsA,0.93436,-4981.444137,29,3.39492,0.70332,0.04654,0.04654,0.25141,1,1,0.03335,0.04654,1,0.01192,1,1
OG0009083,DNMT3A,bsA,0.3245,-5151.8530710000005,29,2.7087,0.96673,0.03948,0.03948,0.02069,1,1,0.01232,0.03948,25.15483,2.6e-4,1,25.15483
OG0007339,SRRM2,bsA,0.69674,-15954.432639,29,4.25832,0.72421,0.03531,0.03531,0.27463,1,1,8.4e-4,0.03531,166.96522,3.2e-4,1,166.96522
OG0010341,PDE5A,bsA,0.3477,-5028.034968,29,3.08606,0.90373,0.03225,0.03225,0.09627,1,1,0,0.03225,1,0,1,1
OG0008801,PIK3R2,bsA,0.84361,-5691.32074,29,2.36085,0.8399,0.01408,0.01408,0.1601,1,1,0,0.01408,1,0,1,1
OG0006291,AIF1,bsA,2.16375,-1809.694599,29,1.15041,0.51575,0.00894,0.00894,0.48425,1,1,0,0.00894,1,0,1,1
OG0013169,CCDC137,bsA,1.34038,-2234.207894,29,3.02892,0.66441,0.0969,0.0969,0.28218,1,1,0.03749,0.0969,76.8232,0.01592,1,76.8232
OG0008742,ZFP36L1,bsA,0.38585,-2095.195017,29,3.45156,0.83475,0.00641,0.00641,0.16525,1,1,0,0.00641,1,0,1,1
OG0007844,SVIL,bsA,0.80788,-17286.399856,29,3.13362,0.73712,0.0468,0.0468,0.25978,1,1,0.00229,0.0468,588.07695,8.1e-4,1,588.07695
