Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0009733,XPNPEP3,bsA1,0.8334,-4216.519982,28,2.0108,0.80801,0.01755,0.01755,0.19199,1,1,0,0.01755,1,0,1,1
OG0005979,CCDC40,bsA1,0.84697,-8670.801294,28,3.08928,0.42365,0,0,0.34277,1,1,0.12912,0,1,0.10447,1,1
OG0006920,HEPACAM2,bsA1,1.90057,-4274.871692,28,3.30952,0.43755,0.04644,0.04644,0.56245,1,1,0,0.04644,1,0,1,1
OG0005663,ERGIC1,bsA1,0.64738,-1991.011064,28,1.49072,0.89454,0.00139,0.00139,0.10546,1,1,0,0.00139,1,0,1,1
OG0009653,PTPRN,bsA1,0.67698,-7100.401854,28,3.69936,0.65272,0.06861,0.06861,0.15066,1,1,0.15975,0.06861,1,0.03687,1,1
OG0011892,HIP1,bsA1,0.48417,-7153.335933,28,3.10331,0.72276,0.01219,0.01219,0.19074,1,1,0.06844,0.01219,1,0.01806,1,1
OG0007216,FAM120A,bsA1,0.33067,-6480.922554,28,2.70191,0.77359,0,0,0.15558,1,1,0.05897,0,1,0.01186,1,1
OG0013658,ATAD2B,bsA1,0.41143,-8901.447357,28,2.98336,0.82955,0.01133,0.01133,0.11341,1,1,0.05017,0.01133,1,0.00686,1,1
OG0011388,AMTN,bsA1,0.90776,-2413.784607,28,3.2601,0.52427,0.01259,0.01259,0.47573,1,1,0,0.01259,1,0,1,1
OG0011229,RADX CUNHXORF57,bsA1,1.6483,-9282.793007,28,2.7223,0.54249,0.13395,0.13395,0.43132,1,1,0.01459,0.13395,1,0.0116,1,1
OG0013192,AMN,bsA1,1.48277,-5086.801085,28,1.98428,0.56976,0.04814,0.04814,0.35261,1,1,0.04795,0.04814,1,0.02968,1,1
OG0009604,LAMB4,bsA1,1.51723,-18479.737725,28,3.01521,0.66964,0.10787,0.10787,0.22185,1,1,0.08151,0.10787,1,0.027,1,1
OG0005692,SPATS2L,bsA1,5.10555,-5952.292721,28,2.98167,0.36314,0.05488,0.05488,0.20509,1,1,0.27594,0.05488,1,0.15584,1,1
OG0009162,SIK1,bsA1,0.49658,-5321.222658,28,4.50022,0.86659,0.10076,0.10076,0.09121,1,1,0.03819,0.10076,1,0.00402,1,1
OG0008766,BUD13,bsA1,1.24921,-5042.322532,28,2.36521,0.69917,0.1081,0.1081,0.22795,1,1,0.05496,0.1081,1,0.01792,1,1
OG0011108,SFXN4,bsA1,1.20045,-2968.049758,28,2.25832,0.46943,0.04533,0.04533,0.44969,1,1,0.04131,0.04533,1,0.03957,1,1
OG0005821,KLHDC7A,bsA1,1.58476,-9056.914575,28,3.82176,0.49861,0.09414,0.09414,0.3532,1,1,0.08675,0.09414,1,0.06145,1,1
OG0013116,,bsA1,1.86268,-4857.53042,28,1.93209,0.45162,0.09146,0.09146,0.31769,1,1,0.13543,0.09146,1,0.09526,1,1
OG0006727,HAGHL,bsA1,1.51307,-2719.744668,28,2.53107,0.69397,0.06328,0.06328,0.22898,1,1,0.05793,0.06328,1,0.01911,1,1
OG0012515,SLC9A8,bsA1,0.46907,-3560.309587,28,3.00003,0.85496,0,0,0.13056,1,1,0.01256,0,1,0.00192,1,1
OG0005946,ASPSCR1,bsA1,0.619,-4062.526162,28,4.21021,0.62304,0.10073,0.10073,0.37696,1,1,0,0.10073,1,0,1,1
OG0012907,RALB,bsA1,0.29488,-1250.23743,28,1.98674,0.93941,0.01085,0.01085,0,1,1,0.06059,0.01085,1,0,1,1
OG0006642,ABCC10,bsA1,0.57465,-10796.136255,28,4.53842,0.64831,0.04047,0.04047,0.22659,1,1,0.0927,0.04047,1,0.0324,1,1
OG0011346,MRPL35,bsA1,0.71077,-1364.776771,28,4.38633,0.70229,0.15111,0.15111,0.29771,1,1,0,0.15111,1,0,1,1
OG0010405,KLF7,bsA1,0.7486,-2393.835806,28,1.95528,0.68333,0.08809,0.08809,0.06505,1,1,0.22975,0.08809,1,0.02187,1,1
OG0008292,WDFY1,bsA1,0.35319,-2389.283469,28,3.57181,0.97574,0.04199,0.04199,0.02426,1,1,0,0.04199,1,0,1,1
OG0007022,ID3,bsA1,0.55825,-811.491939,28,1.45541,0.99592,0.03449,0.03449,0.00408,1,1,0,0.03449,1,0,1,1
OG0010107,COL17A1,bsA1,0.76061,-11346.034612,28,3.15549,0.61564,0.02083,0.02083,0.31091,1,1,0.0488,0.02083,1,0.02465,1,1
OG0012692,TYROBP,bsA1,2.22494,-1465.816109,28,1.87766,0.31599,0.02197,0.02197,0.27868,1,1,0.21538,0.02197,1,0.18995,1,1
OG0005723,MLXIP,bsA1,1.73916,-7488.144816,28,2.35831,0.81821,0.08859,0.08859,0.1814,1,1,3.2e-4,0.08859,1,7e-5,1,1
OG0011117,FGFR2,bsA1,0.5734,-5564.868787,28,2.59828,0.87591,0.01252,0.01252,0.12409,1,1,0,0.01252,1,0,1,1
OG0012162,GJA1,bsA1,0.57143,-2565.024317,28,3.00343,0.91454,0.00708,0.00708,0.08546,1,1,0,0.00708,1,0,1,1
OG0006746,CCDC78,bsA1,1.8922,-6258.32762,28,2.51112,0.56577,0.06633,0.06633,0.43423,1,1,0,0.06633,1,0,1,1
OG0012965,KIF17,bsA1,0.6541,-5871.91759,28,3.5012,0.82764,0.05672,0.05672,0.17236,1,1,0,0.05672,1,0,1,1
OG0011524,EMC10,bsA1,1.21274,-2588.37411,28,2.57203,0.72128,0.08427,0.08427,0.10901,1,1,0.14743,0.08427,1,0.02228,1,1
OG0008809,MAGI3,bsA1,0.52302,-9073.619865,28,3.41397,0.71733,0.0066,0.0066,0.22471,1,1,0.04413,0.0066,1,0.01383,1,1
OG0006827,SERINC5,bsA1,0.58113,-3160.439771,28,3.33792,0.7266,0.00466,0.00466,0.22245,1,1,0.039,0.00466,1,0.01194,1,1
OG0012764,,bsA1,1.36747,-7130.206954,28,1.67025,0.75468,0.02437,0.02437,0.24532,1,1,0,0.02437,1,0,1,1
OG0008798,CCDC90B,bsA1,1.11139,-2138.595643,28,1.79014,0.63935,0.03842,0.03842,0.09647,1,1,0.22955,0.03842,1,0.03464,1,1
OG0006577,WARS2,bsA1,0.72968,-2749.733234,28,3.20776,0.69296,0.05424,0.05424,0.14233,1,1,0.13664,0.05424,1,0.02807,1,1
OG0007072,DTL,bsA1,0.6667,-5267.328408,28,4.29508,0.4207,0.10985,0.10985,0.14618,1,1,0.32143,0.10985,1,0.11169,1,1
OG0008466,DCTN6,bsA1,0.61064,-1301.256934,28,3.89141,0.94871,0.05245,0.05245,0.05129,1,1,0,0.05245,1,0,1,1
OG0005910,ACTR10,bsA1,0.54293,-2735.457247,28,4.60861,0.73639,0.05181,0.05181,0.03962,1,1,0.21256,0.05181,1,0.01144,1,1
OG0013584,PNPLA2,bsA1,0.96844,-3927.792837,28,2.75945,0.60767,0,0,0.29821,1,1,0.06314,0,1,0.03099,1,1
OG0005820,SLC66A1 PQLC2,bsA1,2.35038,-3721.987149,28,2.48117,0.70988,0.0726,0.0726,0.13386,1,1,0.13147,0.0726,1,0.02479,1,1
OG0014183,CWC27,bsA1,0.53156,-3090.468896,28,2.76663,0.8249,0.0418,0.0418,0.1751,1,1,0,0.0418,1,0,1,1
OG0011880,ZNF512,bsA1,0.75863,-3646.159587,28,1.90652,0.72511,0.02444,0.02444,0.14183,1,1,0.1113,0.02444,1,0.02177,1,1
OG0010034,SEPTIN7 SEPT7,bsA1,3.82823,-4236.983952,28,1.2729,0.35425,0.00467,0.00467,0.00444,1,1,0.63337,0.00467,1,0.00794,1,1
OG0013939,PRKRIP1,bsA1,0.64699,-1262.824722,28,2.28822,0.76559,0.05281,0.05281,0.13184,1,1,0.0875,0.05281,1,0.01507,1,1
OG0012239,RANGRF,bsA1,1.2345,-1745.25723,28,3.13527,0.31499,0.09073,0.09073,0.05941,1,1,0.52632,0.09073,1,0.09928,1,1
OG0008429,PEX2,bsA1,0.48229,-1953.79235,28,5.06651,0.75445,0.04649,0.04649,0.24555,1,1,0,0.04649,1,0,1,1
OG0014267,CPT2,bsA1,0.79981,-5212.966058,28,3.54087,0.52736,0.04766,0.04766,0.16871,1,1,0.23027,0.04766,1,0.07367,1,1
OG0005620,NHS,bsA1,0.54162,-10853.46797,28,3.72229,0.77946,0.08278,0.08278,0.21789,1,1,0.00207,0.08278,1,5.8e-4,1,1
OG0012597,TGFBI,bsA1,0.55468,-4649.707231,28,3.89018,0.76678,0.03542,0.03542,0.20326,1,1,0.02369,0.03542,1,0.00628,1,1
OG0010870,TRIM42,bsA1,0.75187,-5366.890158,28,3.02956,0.72866,0.0696,0.0696,0.19339,1,1,0.0616,0.0696,1,0.01635,1,1
OG0012105,FAM43B,bsA1,2.09183,-3803.758302,28,2.07566,0.74576,0.10368,0.10368,0.14728,1,1,0.08932,0.10368,1,0.01764,1,1
OG0006386,LYSMD2,bsA1,0.73902,-1502.935823,28,3.95046,0.84332,0.06714,0.06714,0.15668,1,1,0,0.06714,1,0,1,1
OG0013825,,bsA1,1.42677,-5747.92762,28,3.8186,0.71802,0.08397,0.08397,0.13218,1,1,0.12652,0.08397,1,0.02329,1,1
OG0006106,LAYN,bsA1,1.53646,-3863.874133,28,2.20748,0.65026,0.10687,0.10687,0.1108,1,1,0.20415,0.10687,1,0.03479,1,1
OG0012063,B3GALT6,bsA1,1.29669,-2846.187939,28,4.21791,0.91793,0.02315,0.02315,0.03669,1,1,0.04363,0.02315,1,0.00174,1,1
OG0007312,ALKBH7,bsA1,1.41396,-2360.375677,28,2.0886,0.57358,0,0,0.31507,1,1,0.07187,0,1,0.03948,1,1
OG0012672,KDM1A,bsA1,0.58575,-5681.217329,28,2.50929,0.78378,0,0,0.09054,1,1,0.11266,0,1,0.01301,1,1
OG0013196,CINP,bsA1,0.65534,-1512.245377,28,3.42304,0.7586,0.11098,0.11098,0.2414,1,1,0,0.11098,1,0,1,1
OG0013440,,bsA1,1.56803,-8564.711136,28,2.27954,0.22562,0.07105,0.07105,0.21986,1,1,0.28085,0.07105,1,0.27367,1,1
OG0011374,RPP38,bsA1,0.94674,-2345.06605,28,3.55824,0.63409,0.0904,0.0904,0.21768,1,1,0.11035,0.0904,1,0.03788,1,1
OG0011695,CRTC1,bsA1,0.43612,-4036.919476,28,2.89789,0.74907,0.02742,0.02742,0.04894,1,1,0.1896,0.02742,1,0.01239,1,1
OG0012253,,bsA1,0.76158,-6864.578193,28,2.71559,0.73189,0,0,0.2046,1,1,0.04964,0,1,0.01388,1,1
OG0008896,DTX2,bsA1,0.59958,-4255.480393,28,4.6144,0.70686,0.08994,0.08994,0.18457,1,1,0.08609,0.08994,1,0.02248,1,1
OG0013547,COL2A1,bsA1,0.62568,-10403.652578,28,4.092,0.77223,0,0,0.22777,1,1,0,0,1,0,1,1
OG0013946,TARS1 TARS,bsA1,0.69756,-4999.567013,28,2.88648,0.75098,0.01559,0.01559,0.07669,1,1,0.15636,0.01559,1,0.01597,1,1
OG0008505,ZNF804A,bsA1,0.76737,-9293.274935,28,3.69653,0.69951,0.09949,0.09949,0.29293,1,1,0.00534,0.09949,1,0.00223,1,1
OG0008624,LONP2,bsA1,1.00167,-7019.172661,28,2.22525,0.90231,0.04588,0.04588,0.05722,1,1,0.03806,0.04588,1,0.00241,1,1
OG0012993,PLCXD1,bsA1,0.81747,-2496.52413,28,2.25779,0.69964,0.02281,0.02281,0.30036,1,1,0,0.02281,1,0,1,1
OG0009197,GART,bsA1,0.52187,-6703.452755,28,3.18454,0.65986,0.01024,0.01024,0.16648,1,1,0.13867,0.01024,1,0.03499,1,1
OG0011787,POT1,bsA1,1.02343,-6813.932125,28,3.04138,0.53159,0.07789,0.07789,0.46841,1,1,0,0.07789,1,0,1,1
OG0007610,DYNLT5 TCTEX1D1,bsA1,0.6154,-1272.292608,28,2.12432,0.29663,0,0,0.09442,1,1,0.46192,0,1,0.14703,1,1
OG0005691,TYW5,bsA1,0.61214,-2212.390876,28,2.6777,0.70975,0.1221,0.1221,0.01253,1,1,0.27291,0.1221,1,0.00482,1,1
OG0011977,PRDM13,bsA1,0.78935,-4902.271913,28,3.6911,0.8405,0.06607,0.06607,0.03395,1,1,0.12068,0.06607,1,0.00487,1,1
OG0008470,PPP1R3B,bsA1,0.81164,-2383.167038,28,3.80001,0.79991,0.03126,0.03126,0.20009,1,1,0,0.03126,1,0,1,1
OG0007262,SIN3A,bsA1,1.11774,-10313.365247,28,2.3145,0.81026,0.01478,0.01478,0.01467,1,1,0.17195,0.01478,1,0.00311,1,1
OG0006955,GLCE,bsA1,0.90486,-4870.912005,28,3.87617,0.9378,0.06543,0.06543,0.0622,1,1,0,0.06543,1,0,1,1
OG0006960,TTC21A,bsA1,0.54836,-8740.688072,28,2.87875,0.82192,0.06671,0.06671,0.06991,1,1,0.09969,0.06671,1,0.00848,1,1
OG0009582,SPCS1,bsA1,0.59764,-1338.868451,28,4.74917,0.45885,0.08895,0.08895,0.44469,1,1,0.04898,0.08895,1,0.04747,1,1
OG0013072,RFTN2,bsA1,0.54972,-3509.787971,28,3.32074,0.60396,0.17365,0.17365,0.1285,1,1,0.22061,0.17365,1,0.04693,1,1
OG0009556,NAT14,bsA1,0.47317,-1341.807838,28,6.14468,0.84217,0.05397,0.05397,0.15783,1,1,0,0.05397,1,0,1,1
OG0008872,CUNH4ORF17 C9H4ORF17,bsA1,1.65928,-3290.285049,28,2.56179,0,0.06814,0.06814,0,1,1,0.4536,0.06814,1,0.5464,1,1
OG0013884,ACOT13,bsA1,0.94092,-1158.819713,28,3.21239,0.42117,0,0,0.21511,1,1,0.24076,0,1,0.12297,1,1
OG0008850,FAM126A,bsA1,1.14733,-3957.035396,28,1.82711,0.69998,0.01428,0.01428,0.08488,1,1,0.19187,0.01428,1,0.02327,1,1
OG0013954,,bsA1,1.37536,-5683.059128,28,3.51212,0.818,0.08021,0.08021,0.17862,1,1,0.00277,0.08021,1,6.1e-4,1,1
OG0008918,NAT9,bsA1,0.75163,-1671.048694,28,3.68454,0.63517,0,0,0.36483,1,1,0,0,1,0,1,1
OG0006098,,bsA1,1.8757,-2127.06796,28,2.1553,0.57172,0.06433,0.06433,0.36631,1,1,0.03777,0.06433,1,0.0242,1,1
OG0009045,AQP5,bsA1,1.05334,-2067.218421,28,2.48494,0.72665,0.0383,0.0383,0.27335,1,1,0,0.0383,1,0,1,1
OG0010315,TPO,bsA1,1.57774,-7959.892198,28,2.19438,0.6561,0.0513,0.0513,0.24755,1,1,0.06995,0.0513,1,0.02639,1,1
OG0013343,LIPT1,bsA1,0.70567,-2725.042935,28,4.1276,0.70192,0.05726,0.05726,0.29808,1,1,0,0.05726,1,0,1,1
OG0013743,IMPG2,bsA1,0.77902,-8735.655574,28,3.15943,0.46693,0.11115,0.11115,0.24414,1,1,0.18972,0.11115,1,0.0992,1,1
OG0008683,HUNK,bsA1,0.43746,-4391.88108,28,3.325,0.88744,0.06131,0.06131,0.0789,1,1,0.03091,0.06131,1,0.00275,1,1
OG0012978,RANBP2 RGPD4,bsA1,0.5982,-21089.29923,28,3.6627,0.84101,0.09797,0.09797,0.15899,1,1,1e-5,0.09797,1,0,1,1
OG0007007,WDTC1,bsA1,0.54143,-4592.651777,28,3.2512,0.9691,0.01216,0.01216,0.0309,1,1,0,0.01216,1,0,1,1
OG0013910,VBP1,bsA1,1.19989,-1525.413738,28,1.29485,0.79387,0,0,0.20613,1,1,0,0,1,0,1,1
OG0006855,,bsA1,0.43505,-1160.356748,28,4.10938,0.89786,0.00381,0.00381,0.10214,1,1,0,0.00381,1,0,1,1
OG0006526,PRRG2,bsA1,1.64941,-2342.115779,28,2.24731,0.53592,0.05653,0.05653,0.46408,1,1,0,0.05653,1,0,1,1
OG0011548,,bsA1,1.69333,-3539.462416,28,2.80441,0.83816,0.06093,0.06093,0.16184,1,1,0,0.06093,1,0,1,1
OG0012551,FITM1,bsA1,1.42721,-2450.365096,28,4.10321,0.92274,0.02001,0.02001,0.07726,1,1,0,0.02001,1,0,1,1
OG0008554,ECHDC1,bsA1,0.8217,-2505.95938,28,2.55501,0.74625,0.00829,0.00829,0.24536,1,1,0.00631,0.00829,1,0.00208,1,1
OG0009721,CBX6,bsA1,0.33061,-2426.938266,28,3.20259,0.81927,0.07535,0.07535,0.09245,1,1,0.07932,0.07535,1,0.00895,1,1
OG0010253,PVALB,bsA1,0.7621,-1292.060836,28,2.29957,0.66309,0,0,0.33691,1,1,0,0,1,0,1,1
OG0009424,CTNNAL1,bsA1,0.48397,-5038.091921,28,3.02614,0.69271,0.10786,0.10786,0.08135,1,1,0.2022,0.10786,1,0.02374,1,1
OG0007466,TRIM3,bsA1,0.9333,-5430.065636,28,5.83083,0.96547,0.01081,0.01081,0.03453,1,1,0,0.01081,1,0,1,1
OG0013632,PDE1B,bsA1,0.71556,-4116.815805,28,1.37548,0.87197,0,0,0.12803,1,1,0,0,1,0,1,1
OG0010996,PDE10A,bsA1,0.84082,-6182.274911,28,2.0103,0.71948,0.00633,0.00633,0.28052,1,1,0,0.00633,1,0,1,1
OG0011397,,bsA1,0.50176,-3352.12423,28,2.87424,0.87054,0.0216,0.0216,0.12946,1,1,0,0.0216,1,0,1,1
OG0006297,BTLA,bsA1,1.16856,-2679.765356,28,2.60527,0.30125,0.02728,0.02728,0.44747,1,1,0.1011,0.02728,1,0.15018,1,1
OG0010025,YAE1,bsA1,1.03426,-1799.711267,28,3.80781,0.526,0.14299,0.14299,0.474,1,1,0,0.14299,1,0,1,1
OG0012704,GAPDHS,bsA1,0.95079,-3386.219961,28,1.57908,0.77662,0,0,0.22338,1,1,0,0,1,0,1,1
OG0005980,CARD14,bsA1,0.6686,-7160.445961,28,4.09769,0.57311,0.02832,0.02832,0.18393,1,1,0.18393,0.02832,1,0.05903,1,1
OG0011020,OAF,bsA1,2.34138,-2982.281845,28,2.10423,0.70406,0.14269,0.14269,0.07413,1,1,0.20068,0.14269,1,0.02113,1,1
OG0008910,LRRC59,bsA1,0.60577,-2194.480472,28,4.05982,0.83886,0.09635,0.09635,0.16114,1,1,0,0.09635,1,0,1,1
OG0005541,SERINC2,bsA1,0.73228,-3341.161777,28,3.42139,0.81039,0.04469,0.04469,0.18961,1,1,0,0.04469,1,0,1,1
OG0013767,SLC4A1AP,bsA1,0.76302,-5331.110379,28,2.24552,0.70087,0.04094,0.04094,0.23797,1,1,0.04566,0.04094,1,0.0155,1,1
OG0008676,CUNH11ORF96 C1H11ORF96,bsA1,0.59999,-764.473053,28,4.9583,0.95399,0.01298,0.01298,0.04601,1,1,0,0.01298,1,0,1,1
OG0011259,HTR2C,bsA1,0.84142,-3482.467936,28,3.35735,0.89534,0.04632,0.04632,0.05279,1,1,0.04898,0.04632,1,0.00289,1,1
OG0009713,KDELR3,bsA1,0.40788,-1316.441996,28,2.49312,0.72722,0,0,0.27278,1,1,0,0,1,0,1,1
OG0007743,KIAA0556 KATNIP,bsA1,0.86395,-12250.571746,28,4.69439,0.49869,0.0511,0.0511,0.32025,1,1,0.11025,0.0511,1,0.0708,1,1
OG0011304,ITGB3,bsA1,0.70293,-5807.219906,28,3.46574,0.80159,0.04414,0.04414,0.19841,1,1,0,0.04414,1,0,1,1
OG0008537,TBPL1,bsA1,0.39475,-1062.436752,28,1.13835,0.93683,0.02692,0.02692,0.01858,1,1,0.04373,0.02692,1,8.7e-4,1,1
OG0011317,FAM187A,bsA1,0.62481,-2925.785734,28,5.32426,0.77176,0.0879,0.0879,0.22824,1,1,0,0.0879,1,0,1,1
OG0013976,,bsA1,0.41677,-3048.62813,28,3.88454,0.89037,0.04763,0.04763,0.10963,1,1,0,0.04763,1,0,1,1
OG0006809,HIF3A,bsA1,1.01532,-6230.469174,28,3.18441,0.89528,0.02807,0.02807,0.08613,1,1,0.01696,0.02807,1,0.00163,1,1
OG0012121,TNNI1,bsA1,0.58553,-1268.057968,28,1.77774,0.85772,0,0,0.14228,1,1,0,0,1,0,1,1
OG0009175,BACE2,bsA1,0.92388,-4340.732436,28,2.42637,0.73952,0.03404,0.03404,0.24923,1,1,0.00842,0.03404,1,0.00284,1,1
OG0011414,BAG2,bsA1,0.54895,-1561.813154,28,2.22282,0.87282,0.08884,0.08884,0.12718,1,1,0,0.08884,1,0,1,1
OG0011011,ANAPC13,bsA1,0.27017,-534.810322,28,17.83469,1,0.08494,0.08494,0,1,1,0,0.08494,1,0,1,1
OG0012248,,bsA1,1.06741,-6580.060373,28,2.78428,0.56761,0.02501,0.02501,0.43239,1,1,0,0.02501,1,0,1,1
OG0007736,PDIA2,bsA1,1.1233,-4506.761016,28,4.4837,0.47638,0.14261,0.14261,0.16812,1,1,0.26277,0.14261,1,0.09273,1,1
OG0009917,CBFB,bsA1,0.84372,-1256.318848,28,1.63783,0.75071,0,0,0.24929,1,1,0,0,1,0,1,1
OG0013060,SLITRK5,bsA1,0.4248,-6021.494642,28,2.8535,0.89227,0.01401,0.01401,0.06777,1,1,0.03714,0.01401,1,0.00282,1,1
OG0012458,MRPS9,bsA1,0.70303,-2885.285719,28,3.52802,0.55182,0.03788,0.03788,0.44818,1,1,0,0.03788,1,0,1,1
OG0012956,FEZF1,bsA1,1.36117,-3844.4775,28,2.38193,0.86198,0.02851,0.02851,0.13801,1,1,0,0.02851,1,0,1,1
OG0011738,DNAI2,bsA1,0.64396,-4278.347851,28,2.07659,0.77896,0.02259,0.02259,0.19662,1,1,0.0195,0.02259,1,0.00492,1,1
OG0007489,DNAJC9,bsA1,0.86809,-2072.641914,28,2.21709,0.50861,0.07566,0.07566,0.18085,1,1,0.22909,0.07566,1,0.08146,1,1
OG0007243,DDB1,bsA1,0.3267,-6469.202425,28,3.46409,0.96781,0,0,0.03084,1,1,0.00131,0,1,4e-5,1,1
OG0010434,TLR5,bsA1,1.10172,-7673.864213,28,3.08602,0.5094,0.00385,0.00385,0.4906,1,1,0,0.00385,1,0,1,1
OG0010235,,bsA1,0.72175,-1338.532749,28,2.97806,0,0.45716,0.45716,0,1,1,0.89948,0.45716,1,0.10052,1,1
OG0013027,FLT3,bsA1,0.92848,-8471.435482,28,3.18139,0.58943,0.06303,0.06303,0.36386,1,1,0.02888,0.06303,1,0.01783,1,1
OG0005918,SLITRK6,bsA1,0.69792,-6128.792302,28,3.67684,0.85962,0.03817,0.03817,0.14038,1,1,0,0.03817,1,0,1,1
OG0010528,WSB1,bsA1,0.35053,-2477.944152,28,3.83449,0.58129,0.06551,0.06551,0.03603,1,1,0.36035,0.06551,1,0.02233,1,1
OG0007064,MRPL50,bsA1,1.28349,-1484.720619,28,4.03251,0.61659,0.0818,0.0818,0.38341,1,1,0,0.0818,1,0,1,1
OG0007090,PRTG,bsA1,2.86767,-10585.394052,28,2.86274,0.72626,0.05046,0.05046,0.16221,1,1,0.09117,0.05046,1,0.02036,1,1
OG0013419,LRRIQ3,bsA1,0.85703,-5037.919466,28,2.94939,0.58967,0.06216,0.06216,0.41033,1,1,0,0.06216,1,0,1,1
OG0011954,VAPA,bsA1,1.61712,-2564.532375,28,1.4758,0.74654,0.00772,0.00772,0.25346,1,1,0,0.00772,1,0,1,1
OG0005587,BMP10,bsA1,1.19,-3707.503947,28,2.97743,0.92463,0.09232,0.09232,0.07537,1,1,0,0.09232,1,0,1,1
OG0011290,DNAAF6 PIH1D3,bsA1,1.02797,-1535.0876,28,2.49947,0.5076,0.02887,0.02887,0.24412,1,1,0.16765,0.02887,1,0.08063,1,1
OG0013374,WNT10A,bsA1,0.83026,-2883.528791,28,2.04676,0.84351,0.00697,0.00697,0.15649,1,1,0,0.00697,1,0,1,1
OG0006557,P3H3,bsA1,1.80757,-8347.942103,28,1.52839,0.55039,0.0314,0.0314,0.34756,1,1,0.06255,0.0314,1,0.0395,1,1
OG0008688,BACH1,bsA1,0.55556,-5127.369749,28,3.63742,0.61801,0.11231,0.11231,0.17093,1,1,0.16534,0.11231,1,0.04573,1,1
OG0010483,ELF1,bsA1,2.14593,-6954.116113,28,2.2012,0.70792,0.04072,0.04072,0.07418,1,1,0.19723,0.04072,1,0.02067,1,1
OG0012883,ARIH2,bsA1,0.53688,-3077.877993,28,1.22455,0.91563,0.00337,0.00337,0.01482,1,1,0.06844,0.00337,1,0.00111,1,1
OG0012954,,bsA1,1.1845,-4425.659522,28,2.2981,0.54401,0.04587,0.04587,0.3847,1,1,0.04176,0.04587,1,0.02953,1,1
OG0010347,SPHK2,bsA1,0.75977,-4502.693769,28,4.46456,0.89066,0.09,0.09,0.10934,1,1,0,0.09,1,0,1,1
OG0007812,IQGAP2,bsA1,0.412,-10120.613418,28,3.53691,0.82891,0.04123,0.04123,0.1428,1,1,0.02413,0.04123,1,0.00416,1,1
OG0007683,MRPS34,bsA1,1.2232,-1900.287163,28,2.6909,0.77641,0.02644,0.02644,0.21318,1,1,0.00817,0.02644,1,0.00224,1,1
OG0009694,KCNJ5,bsA1,0.66135,-3260.052824,28,2.69328,0.77604,0.04416,0.04416,0.07144,1,1,0.13966,0.04416,1,0.01286,1,1
OG0006754,DECR2,bsA1,1.21897,-2715.796297,28,3.21893,0.80938,0.04543,0.04543,0.19062,1,1,0,0.04543,1,0,1,1
OG0005330,KCNB1,bsA1,0.54965,-5703.325303,28,2.46139,0.76227,0.04436,0.04436,0.10506,1,1,0.1166,0.04436,1,0.01607,1,1
OG0008665,TM9SF3,bsA1,0.27089,-2908.556415,28,4.68379,0.97376,0,0,0.02624,1,1,0,0,1,0,1,1
OG0014204,CHERP,bsA1,0.51878,-6141.245448,28,3.74801,0.88158,0.0059,0.0059,0.08033,1,1,0.0349,0.0059,1,0.00318,1,1
OG0008350,GRPEL1,bsA1,0.50648,-1459.66905,28,3.07408,0.77375,3.4e-4,3.4e-4,0.18862,1,1,0.03025,3.4e-4,1,0.00737,1,1
OG0009139,,bsA1,0.64646,-5252.173663,28,3.06848,0.86036,0.08628,0.08628,0.13964,1,1,0,0.08628,1,0,1,1
OG0014108,PDCD2,bsA1,0.61929,-2561.557987,28,3.48796,0.6947,0.14788,0.14788,0.06998,1,1,0.21378,0.14788,1,0.02154,1,1
OG0005313,ZBTB24,bsA1,0.6029,-5107.964379,28,2.81861,0.83743,0.02384,0.02384,0.16257,1,1,0,0.02384,1,0,1,1
OG0010330,SIRT1,bsA1,0.49545,-5040.832562,28,2.74099,0.73976,0.01849,0.01849,0.26024,1,1,0,0.01849,1,0,1,1
OG0011088,DAB2,bsA1,0.55139,-5190.244912,28,5.14533,0.72135,0.11494,0.11494,0.17325,1,1,0.08499,0.11494,1,0.02041,1,1
OG0010601,SRPX2,bsA1,1.22933,-4445.140499,28,3.0461,0.65031,0.09696,0.09696,0.15737,1,1,0.15485,0.09696,1,0.03747,1,1
OG0007641,MAS1,bsA1,1.05619,-2467.935566,28,3.30405,0.53819,0.06505,0.06505,0.46181,1,1,0,0.06505,1,0,1,1
OG0010923,DARS2,bsA1,0.57601,-4400.206919,28,4.16253,0.80592,0.10311,0.10311,0.19408,1,1,0,0.10311,1,0,1,1
OG0008265,ETV4,bsA1,0.62571,-3297.809029,28,3.80434,0.63421,0.08011,0.08011,0.1438,1,1,0.18096,0.08011,1,0.04103,1,1
OG0009398,PCNX4,bsA1,0.65522,-8495.235486,28,3.03703,0.67486,0.0564,0.0564,0.25404,1,1,0.05166,0.0564,1,0.01945,1,1
OG0007570,CUNH4ORF19 C9H4ORF19,bsA1,2.27254,-3972.874527,28,2.50107,0.6693,0.27308,0.27308,0.3307,1,1,0,0.27308,1,0,1,1
OG0012250,CUNH3ORF33 C10H3ORF33,bsA1,0.66313,-1827.122683,28,4.5858,0.75265,0.14859,0.14859,0.24735,1,1,0,0.14859,1,0,1,1
